batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
76,1778144491.3745403,decode,388,1948192,0.9984343345563119,1947804,388,1117.4195085380595,19224,0,388,1947416,1947804,1947804,0.9982354873575718,1,19225,0,0,0,0.0
77,1778144491.42503,decode,388,1948580,0.998633181755052,1948192,388,1117.4195085380595,19224,0,388,1947804,1948192,1948192,0.9984343345563119,1,19225,0,0,0,0.0
78,1778144491.4690175,decode,388,1943918,0.9962439404134894,1948580,388,1117.4195085380595,19224,0,388,1948192,1948580,1948580,0.998633181755052,1,19225,0,0,0,0.0
79,1778144491.5196328,decode,388,1948923,0.9988089667786805,1948968,388,1117.4195085380595,19225,0,388,1948580,1948968,1948968,0.9988320289537921,0,19225,1,0,0,0.0
81,1778144491.6056793,decode,388,1949699,0.9992066611761606,1949311,388,1117.4195085380595,19224,0,388,1948923,1949311,1949311,0.9990078139774206,0,19224,0,0,0,0.0
82,1778144491.6523352,decode,388,1950087,0.9994055083749007,1949699,388,1117.4195085380595,19224,0,388,1949311,1949699,1949699,0.9992066611761606,0,19224,0,0,0,0.0
83,1778144491.698048,decode,388,1950475,0.9996043555736408,1950087,388,1117.4195085380595,19224,0,388,1949699,1950087,1950087,0.9994055083749007,0,19224,0,0,0,0.0
84,1778144491.744048,decode,388,1950863,0.999803202772381,1950475,388,1117.4195085380595,19224,0,388,1950087,1950475,1950475,0.9996043555736408,0,19224,0,0,0,0.0
85,1778144491.8020647,decode,388,1946240,0.9974339486492484,1950863,387,1117.4195085380595,19224,0,388,1950475,1950863,1950863,0.999803202772381,0,19224,0,0,0,0.0
86,1778144491.847991,decode,387,1946627,0.9976322833552083,1946240,387,1117.4195085380595,19224,1,387,1945853,1946240,1946240,0.9974339486492484,1,19225,0,0,0,0.0
87,1778144491.8938181,decode,387,1947014,0.997830618061168,1946627,387,3199.4017095943523,19224,0,387,1946240,1946627,1946627,0.9976322833552083,1,19225,0,0,0,0.0
88,1778144491.9413333,decode,387,1947401,0.9980289527671279,1947014,387,3199.4017095943523,19224,0,387,1946627,1947014,1947014,0.997830618061168,1,19225,0,0,0,0.0
89,1778144491.9860651,decode,387,1947788,0.9982272874730878,1947401,387,3199.4017095943523,19224,0,387,1947014,1947401,1947401,0.9980289527671279,1,19225,0,0,0,0.0
90,1778144492.032184,decode,387,1948175,0.9984256221790475,1947788,387,3199.4017095943523,19224,0,387,1947401,1947788,1947788,0.9982272874730878,1,19225,0,0,0,0.0
91,1778144492.078528,decode,387,1943512,0.9960358683447047,1948175,387,3199.4017095943523,19224,0,387,1947788,1948175,1948175,0.9984256221790475,1,19225,0,0,0,0.0
92,1778144492.1323862,decode,387,1948521,0.9986029446810168,1948562,387,3199.4017095943523,19225,0,387,1948175,1948562,1948562,0.9986239568850074,0,19225,1,0,0,0.0
94,1778144492.2194374,decode,387,1949295,0.9989996140929365,1948908,387,3199.4017095943523,19224,0,387,1948521,1948908,1948908,0.9988012793869766,0,19224,0,0,0,0.0
95,1778144492.2672317,decode,387,1949682,0.9991979487988963,1949295,387,3199.4017095943523,19224,0,387,1948908,1949295,1949295,0.9989996140929365,0,19224,0,0,0,0.0
96,1778144492.3115199,decode,387,1950069,0.9993962835048561,1949682,387,3199.4017095943523,19224,0,387,1949295,1949682,1949682,0.9991979487988963,0,19224,0,0,0,0.0
97,1778144492.3578353,decode,387,1950456,0.999594618210816,1950069,387,3199.4017095943523,19224,0,387,1949682,1950069,1950069,0.9993962835048561,0,19224,0,0,0,0.0
98,1778144492.4047837,decode,387,1950843,0.9997929529167758,1950456,387,3199.4017095943523,19224,0,387,1950069,1950456,1950456,0.999594618210816,0,19224,0,0,0,0.0
99,1778144492.4496353,decode,387,1951230,0.9999912876227356,1950843,387,3199.4017095943523,19224,0,387,1950456,1950843,1950843,0.9997929529167758,0,19224,0,0,0,0.0
100,1778144492.5069015,decode,387,1946600,0.9976184460501413,1951230,386,3199.4017095943523,19224,0,387,1950843,1951230,1951230,0.9999912876227356,0,19224,0,0,0,0.0
101,1778144492.551644,decode,386,1946986,0.9978162682633208,1946600,386,3199.4017095943523,19224,1,386,1946214,1946600,1946600,0.9976184460501413,1,19225,0,0,0,0.0
102,1778144492.5992737,decode,386,1947372,0.9980140904765004,1946986,386,3199.4017095943523,19224,0,386,1946600,1946986,1946986,0.9978162682633208,1,19225,0,0,0,0.0
103,1778144492.643684,decode,386,1947758,0.99821191268968,1947372,386,3199.4017095943523,19224,0,386,1946986,1947372,1947372,0.9980140904765004,1,19225,0,0,0,0.0
104,1778144492.69111,decode,386,1948144,0.9984097349028596,1947758,386,3199.4017095943523,19224,0,386,1947372,1947758,1947758,0.99821191268968,1,19225,0,0,0,0.0
105,1778144492.73594,decode,386,1943480,0.9960194685757364,1948144,386,3199.4017095943523,19224,0,386,1947758,1948144,1948144,0.9984097349028596,1,19225,0,0,0,0.0
106,1778144492.7906137,decode,386,1948495,0.9985896198687301,1948530,386,3199.4017095943523,19225,0,386,1948144,1948530,1948530,0.9986075571160391,0,19225,1,0,0,0.0
108,1778144492.9264283,decode,386,5017,0.002571176278554176,1948881,386,3199.4017095943523,19224,0,386,1948495,1948881,1948881,0.9987874420819097,0,19224,0,0,0,0.0
109,1778144495.6210053,decode,386,1950017,0.9993696338802827,1949267,386,3199.4017095943523,19224,0,386,1948881,1949267,1949267,0.9989852642950893,0,19224,389,0,0,0.0
111,1778144495.7141938,decode,390,1950797,0.9997693782488839,1950407,390,3199.4017095943523,18835,0,390,1950017,1950407,1950407,0.9995695060645833,0,18835,0,0,0,0.0
112,1778144495.760205,decode,390,1951187,0.9999692504331845,1950797,390,3199.4017095943523,18835,0,390,1950407,1950797,1950797,0.9997693782488839,0,18835,0,0,0,0.0
113,1778144495.816327,decode,390,1946573,0.9976046087450743,1951187,389,3199.4017095943523,18835,0,390,1950797,1951187,1951187,0.9999692504331845,0,18835,0,0,0,0.0
114,1778144495.8640785,decode,389,1946962,0.9978039684365947,1946573,389,3199.4017095943523,18835,1,389,1946184,1946573,1946573,0.9976046087450743,1,18836,0,0,0,0.0
115,1778144495.9083579,decode,389,1947351,0.998003328128115,1946962,389,3199.4017095943523,18835,0,389,1946573,1946962,1946962,0.9978039684365947,1,18836,0,0,0,0.0
116,1778144495.9543474,decode,389,1947740,0.9982026878196354,1947351,389,3199.4017095943523,18835,0,389,1946962,1947351,1947351,0.998003328128115,1,18836,0,0,0,0.0
117,1778144496.000436,decode,389,1948129,0.9984020475111557,1947740,389,3199.4017095943523,18835,0,389,1947351,1947740,1947740,0.9982026878196354,1,18836,0,0,0,0.0
118,1778144496.0479844,decode,389,1948518,0.998601407202676,1948129,389,3199.4017095943523,18835,0,389,1947740,1948129,1948129,0.9984020475111557,1,18836,0,0,0,0.0
119,1778144496.0924993,decode,389,1948907,0.9988007668941964,1948518,389,3199.4017095943523,18835,0,389,1948129,1948518,1948518,0.998601407202676,1,18836,0,0,0,0.0
120,1778144496.1385746,decode,389,1949296,0.9990001265857167,1948907,389,3199.4017095943523,18835,0,389,1948518,1948907,1948907,0.9988007668941964,1,18836,0,0,0,0.0
121,1778144496.1847618,decode,389,1949685,0.9991994862772371,1949296,389,3199.4017095943523,18835,0,389,1948907,1949296,1949296,0.9990001265857167,1,18836,0,0,0,0.0
122,1778144496.2354057,decode,389,1950074,0.9993988459687574,1949685,389,3199.4017095943523,18835,0,389,1949296,1949685,1949685,0.9991994862772371,1,18836,0,0,0,0.0
123,1778144496.2785668,decode,389,1950463,0.9995982056602778,1950074,389,3199.4017095943523,18835,0,389,1949685,1950074,1950074,0.9993988459687574,1,18836,0,0,0,0.0
124,1778144496.324327,decode,389,1950852,0.9997975653517981,1950463,389,3199.4017095943523,18835,0,389,1950074,1950463,1950463,0.9995982056602778,1,18836,0,0,0,0.0
125,1778144496.3700237,decode,389,1951241,0.9999969250433185,1950852,389,3199.4017095943523,18835,0,389,1950463,1950852,1950852,0.9997975653517981,1,18836,0,0,0,0.0
126,1778144496.4319592,decode,389,1946613,0.9976251084562846,1951241,388,3199.4017095943523,18835,0,389,1950852,1951241,1951241,0.9999969250433185,1,18836,0,0,0,0.0
127,1778144496.4742813,decode,388,1947001,0.9978239556550247,1946613,388,3199.4017095943523,18835,1,388,1946225,1946613,1946613,0.9976251084562846,2,18837,0,0,0,0.0
128,1778144496.5200953,decode,388,1947389,0.9980228028537648,1947001,388,3199.4017095943523,18835,0,388,1946613,1947001,1947001,0.9978239556550247,2,18837,0,0,0,0.0
129,1778144496.5668578,decode,388,1947777,0.9982216500525048,1947389,388,3199.4017095943523,18835,0,388,1947001,1947389,1947389,0.9980228028537648,2,18837,0,0,0,0.0
130,1778144496.6210585,decode,388,1948165,0.9984204972512449,1947777,388,3281.194344936422,18835,0,388,1947389,1947777,1947777,0.9982216500525048,2,18837,0,0,0,0.0
131,1778144496.6671154,decode,388,1948553,0.998619344449985,1948165,388,3281.194344936422,18835,0,388,1947777,1948165,1948165,0.9984204972512449,2,18837,0,0,0,0.0
132,1778144496.7130337,decode,388,1948941,0.9988181916487251,1948553,388,3281.194344936422,18835,0,388,1948165,1948553,1948553,0.998619344449985,2,18837,0,0,0,0.0
133,1778144496.7589233,decode,388,1949329,0.9990170388474653,1948941,388,3281.194344936422,18835,0,388,1948553,1948941,1948941,0.9988181916487251,2,18837,0,0,0,0.0
134,1778144496.8049595,decode,388,1949717,0.9992158860462054,1949329,388,3281.194344936422,18835,0,388,1948941,1949329,1949329,0.9990170388474653,2,18837,0,0,0,0.0
135,1778144496.8508778,decode,388,1950105,0.9994147332449455,1949717,388,3281.194344936422,18835,0,388,1949329,1949717,1949717,0.9992158860462054,2,18837,0,0,0,0.0
136,1778144496.8970082,decode,388,1950493,0.9996135804436855,1950105,388,3281.194344936422,18835,0,388,1949717,1950105,1950105,0.9994147332449455,2,18837,0,0,0,0.0
137,1778144496.942898,decode,388,1950881,0.9998124276424256,1950493,388,3281.194344936422,18835,0,388,1950105,1950493,1950493,0.9996135804436855,2,18837,0,0,0,0.0
138,1778144496.9988997,decode,388,1946240,0.9974339486492484,1950881,387,3281.194344936422,18835,0,388,1950493,1950881,1950881,0.9998124276424256,2,18837,0,0,0,0.0
139,1778144497.042725,decode,387,1951242,0.9999974375360987,1946240,387,3281.194344936422,18836,1,387,1945853,1946240,1946240,0.9974339486492484,2,18838,1,0,0,0.0
141,1778144497.1262069,decode,387,1947014,0.997830618061168,1946627,387,3281.194344936422,18835,1,387,1946240,1946627,1946627,0.9976322833552083,3,18838,0,0,0,0.0
142,1778144497.1737509,decode,387,1947401,0.9980289527671279,1947014,387,3281.194344936422,18835,0,387,1946627,1947014,1947014,0.997830618061168,3,18838,0,0,0,0.0
143,1778144497.2187626,decode,387,1942738,0.9956391989327851,1947401,387,3281.194344936422,18835,0,387,1947014,1947401,1947401,0.9980289527671279,3,18838,0,0,0,0.0
144,1778144497.2580442,decode,387,1947753,0.9982093502257787,1947788,387,3281.194344936422,18836,0,387,1947401,1947788,1947788,0.9982272874730878,2,18838,1,0,0,0.0
146,1778144497.3338525,decode,387,1948527,0.9986060196376983,1948140,387,3281.194344936422,18835,0,387,1947753,1948140,1948140,0.9984076849317385,2,18837,0,0,0,0.0
147,1778144497.3794243,decode,387,1948914,0.9988043543436582,1948527,387,3281.194344936422,18835,0,387,1948140,1948527,1948527,0.9986060196376983,2,18837,0,0,0,0.0
148,1778144497.4254334,decode,387,1949301,0.999002689049618,1948914,387,3281.194344936422,18835,0,387,1948527,1948914,1948914,0.9988043543436582,2,18837,0,0,0,0.0
149,1778144497.4731064,decode,387,1949688,0.9992010237555778,1949301,387,3281.194344936422,18835,0,387,1948914,1949301,1949301,0.999002689049618,2,18837,0,0,0,0.0
150,1778144497.51878,decode,387,1950075,0.9993993584615377,1949688,387,3281.194344936422,18835,0,387,1949301,1949688,1949688,0.9992010237555778,2,18837,0,0,0,0.0
151,1778144497.5644908,decode,387,1950462,0.9995976931674975,1950075,387,3281.194344936422,18835,0,387,1949688,1950075,1950075,0.9993993584615377,2,18837,0,0,0,0.0
152,1778144497.6106007,decode,387,1950849,0.9997960278734573,1950462,387,3281.194344936422,18835,0,387,1950075,1950462,1950462,0.9995976931674975,2,18837,0,0,0,0.0
153,1778144497.6569893,decode,387,1951236,0.9999943625794172,1950849,387,3281.194344936422,18835,0,387,1950462,1950849,1950849,0.9997960278734573,2,18837,0,0,0,0.0
154,1778144497.7127807,decode,387,1946598,0.9976174210645807,1951236,386,3281.194344936422,18835,0,387,1950849,1951236,1951236,0.9999943625794172,2,18837,0,0,0,0.0
155,1778144497.7584312,decode,386,1946984,0.9978152432777603,1946598,386,3281.194344936422,18835,1,386,1946212,1946598,1946598,0.9976174210645807,3,18838,0,0,0,0.0
156,1778144497.8046525,decode,386,1947370,0.9980130654909399,1946984,386,3281.194344936422,18835,0,386,1946598,1946984,1946984,0.9978152432777603,3,18838,0,0,0,0.0
157,1778144497.8505487,decode,386,1947756,0.9982108877041195,1947370,386,3281.194344936422,18835,0,386,1946984,1947370,1947370,0.9980130654909399,3,18838,0,0,0,0.0
158,1778144497.896698,decode,386,1948142,0.998408709917299,1947756,386,3281.194344936422,18835,0,386,1947370,1947756,1947756,0.9982108877041195,3,18838,0,0,0,0.0
159,1778144497.9426916,decode,386,1948528,0.9986065321304786,1948142,386,3281.194344936422,18835,0,386,1947756,1948142,1948142,0.998408709917299,3,18838,0,0,0,0.0
160,1778144497.9894767,decode,386,1948914,0.9988043543436582,1948528,386,3281.194344936422,18835,0,386,1948142,1948528,1948528,0.9986065321304786,3,18838,0,0,0,0.0
161,1778144498.0803697,decode,386,0,0.0,1948914,386,3281.194344936422,18835,0,386,1948528,1948914,1948914,0.9988043543436582,3,18838,0,0,0,0.0
162,1778144500.8413954,decode,386,1950052,0.9993875711275917,1949300,386,3281.194344936422,18838,0,386,1948914,1949300,1949300,0.9990021765568378,0,18838,390,0,0,0.0
164,1778144500.9374986,decode,390,1950832,0.9997873154961929,1950442,390,3281.194344936422,18448,0,390,1950052,1950442,1950442,0.9995874433118923,0,18448,0,0,0,0.0
165,1778144500.9836023,decode,390,1951222,0.9999871876804935,1950832,390,3281.194344936422,18448,0,390,1950442,1950832,1950832,0.9997873154961929,0,18448,0,0,0,0.0
166,1778144501.0396156,decode,390,1946608,0.9976225459923833,1951222,389,3281.194344936422,18448,0,390,1950832,1951222,1951222,0.9999871876804935,0,18448,0,0,0,0.0
167,1778144501.0859032,decode,389,1946997,0.9978219056839037,1946608,389,3281.194344936422,18448,1,389,1946219,1946608,1946608,0.9976225459923833,1,18449,0,0,0,0.0
168,1778144501.131877,decode,389,1947386,0.998021265375424,1946997,389,3281.194344936422,18448,0,389,1946608,1946997,1946997,0.9978219056839037,1,18449,0,0,0,0.0
169,1778144501.178068,decode,389,1947775,0.9982206250669444,1947386,389,3281.194344936422,18448,0,389,1946997,1947386,1947386,0.998021265375424,1,18449,0,0,0,0.0
170,1778144501.2247188,decode,389,1948164,0.9984199847584647,1947775,389,3281.194344936422,18448,0,389,1947386,1947775,1947775,0.9982206250669444,1,18449,0,0,0,0.0
171,1778144501.2706432,decode,389,1948553,0.998619344449985,1948164,389,3281.194344936422,18448,0,389,1947775,1948164,1948164,0.9984199847584647,1,18449,0,0,0,0.0
172,1778144501.3169758,decode,389,1948942,0.9988187041415054,1948553,389,3281.194344936422,18448,0,389,1948164,1948553,1948553,0.998619344449985,1,18449,0,0,0,0.0
173,1778144501.3630395,decode,389,1949331,0.9990180638330257,1948942,389,3269.310223159195,18448,0,389,1948553,1948942,1948942,0.9988187041415054,1,18449,0,0,0,0.0
