batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
230,1769708166.7982655,decode,100,509270,0.21684905258675752,509170,100,6227.969019762632,0,0,0,0,0,0.0
231,1769708166.811636,decode,100,509370,0.21689163295720673,509270,100,6227.969019762632,0,0,0,0,0,0.0
232,1769708166.8249605,decode,100,509470,0.21693421332765594,509370,100,6227.969019762632,0,0,0,0,0,0.0
233,1769708166.838385,decode,100,509570,0.21697679369810519,509470,100,6227.969019762632,0,0,0,0,0,0.0
234,1769708166.8517294,decode,100,509670,0.2170193740685544,509570,100,6227.969019762632,0,0,0,0,0,0.0
235,1769708166.8651183,decode,100,509770,0.2170619544390036,509670,100,6227.969019762632,0,0,0,0,0,0.0
236,1769708166.878488,decode,100,509870,0.21710453480945285,509770,100,6227.969019762632,0,0,0,0,0,0.0
237,1769708166.891892,decode,100,509970,0.21714711517990207,509870,100,6227.969019762632,0,0,0,0,0,0.0
238,1769708166.9052584,decode,100,510070,0.21718969555035128,509970,100,6227.969019762632,0,0,0,0,0,0.0
239,1769708166.918629,decode,100,510170,0.21723227592080052,510070,100,6227.969019762632,0,0,0,0,0,0.0
240,1769708166.9320571,decode,100,510270,0.21727485629124973,510170,100,6227.969019762632,0,0,0,0,0,0.0
241,1769708166.9454157,decode,100,510370,0.21731743666169895,510270,100,6227.969019762632,0,0,0,0,0,0.0
242,1769708166.9588683,decode,100,510470,0.2173600170321482,510370,100,6227.969019762632,0,0,0,0,0,0.0
243,1769708166.9723012,decode,100,510570,0.2174025974025974,510470,100,6227.969019762632,0,0,0,0,0,0.0
244,1769708166.9856894,decode,100,510670,0.21744517777304662,510570,100,7491.43640711958,0,0,0,0,0,0.0
245,1769708166.9989595,decode,100,510770,0.21748775814349586,510670,100,7491.43640711958,0,0,0,0,0,0.0
246,1769708167.0123112,decode,100,510870,0.21753033851394507,510770,100,7491.43640711958,0,0,0,0,0,0.0
247,1769708167.025741,decode,100,510970,0.21757291888439428,510870,100,7491.43640711958,0,0,0,0,0,0.0
248,1769708167.0391188,decode,100,511070,0.21761549925484353,510970,100,7491.43640711958,0,0,0,0,0,0.0
249,1769708167.0525558,decode,100,511170,0.21765807962529274,511070,100,7491.43640711958,0,0,0,0,0,0.0
250,1769708167.0659611,decode,100,511270,0.21770065999574195,511170,100,7491.43640711958,0,0,0,0,0,0.0
251,1769708167.0793364,decode,100,511370,0.2177432403661912,511270,100,7491.43640711958,0,0,0,0,0,0.0
252,1769708167.0927813,decode,100,511470,0.2177858207366404,511370,100,7491.43640711958,0,0,0,0,0,0.0
253,1769708167.1065369,decode,100,511570,0.21782840110708962,511470,100,7491.43640711958,0,0,0,0,0,0.0
254,1769708167.1199687,decode,100,511670,0.21787098147753886,511570,100,7491.43640711958,0,0,0,0,0,0.0
255,1769708167.1333365,decode,100,511770,0.21791356184798807,511670,100,7491.43640711958,0,0,0,0,0,0.0
256,1769708167.146788,decode,100,511870,0.2179561422184373,511770,100,7491.43640711958,0,0,0,0,0,0.0
257,1769708167.1602054,decode,100,511970,0.21799872258888653,511870,100,7491.43640711958,0,0,0,0,0,0.0
258,1769708167.1736264,decode,100,512070,0.21804130295933574,511970,100,7491.43640711958,0,0,0,0,0,0.0
