request_id,req_type,prefill_tokens,decode_tokens,target_arrival,actual_send_offset,send_delay,send_time_epoch,recv_time_epoch,client_latency,server_prompt_tokens,server_completion_tokens,server_e2e_latency
184,short,5000,500,0.09774206840731071,0.09870004653930664,0.0009579781319959263,1771518487.7349746,1771518503.1436007,15.408626079559326,5000,500,13.034724950790405
185,short,5000,500,0.09800187356422811,0.09894585609436035,0.0009439825301322397,1771518487.7352204,1771518503.2022808,15.467060327529907,5000,500,13.072439432144165
186,short,5000,500,0.09808197784277829,0.09931421279907227,0.0012322349562939733,1771518487.7355888,1771518503.2009497,15.465360879898071,5000,500,13.05972170829773
187,short,5000,500,0.09842411814666535,0.0997781753540039,0.0013540572073385548,1771518487.7360528,1771518503.2019289,15.46587610244751,5000,500,13.043424844741821
188,short,5000,500,0.09859992650516541,0.10036301612854004,0.0017630896233746252,1771518487.7366376,1771518503.2015553,15.464917659759521,5000,500,13.030988931655884
189,long,5000,711,0.09918079206993344,0.1006169319152832,0.0014361398453497654,1771518487.7368915,1771518508.7719598,21.03506827354431,5000,711,18.594913005828857
190,long,5000,711,0.09985829485092897,0.1010892391204834,0.001230944269554432,1771518487.7373638,1771518508.7707968,21.033432960510254,5000,711,18.582226753234863
191,long,5000,711,0.10015703030528036,0.10160470008850098,0.001447669783220612,1771518487.7378793,1771518508.772408,21.034528732299805,5000,711,18.5700044631958
192,long,5000,711,0.10077161727265106,0.10185527801513672,0.0010836607424856565,1771518487.7381299,1771518508.7715032,21.03337335586548,5000,711,18.55764627456665
193,short,5000,500,0.10125487659104604,0.1023249626159668,0.0010700860249207578,1771518487.7385995,1771518503.2768822,15.538282632827759,5000,500,13.052762746810913
194,short,5000,500,0.1029057636715306,0.10324740409851074,0.00034164042698013597,1771518487.739522,1771518503.333724,15.594202041625977,5000,500,13.075725317001343
195,short,5000,500,0.10390925786205114,0.10479974746704102,0.000890489604989872,1771518487.7410743,1771518503.3342264,15.593152046203613,5000,500,13.059352397918701
196,long,5000,711,0.10468527037023165,0.10504913330078125,0.00036386293054960217,1771518487.7413237,1771518508.8471878,21.10586404800415,5000,711,18.563164710998535
197,long,5000,711,0.10536376166289901,0.1055459976196289,0.00018223595672989257,1771518487.7418206,1771518508.8466077,21.10478711128235,5000,711,18.550535917282104
198,long,5000,711,0.10576237769499951,0.10600900650024414,0.0002466288052446336,1771518487.7422836,1771518508.9020662,21.159782648086548,5000,711,18.59216070175171
199,short,5000,500,0.10596077759257196,0.1064903736114502,0.0005295960188782395,1771518487.742765,1771518503.3849385,15.642173528671265,5000,500,13.062329769134521
200,long,5000,711,0.10676586396895717,0.1069786548614502,0.0002127908924930283,1771518487.7432532,1771518508.9025013,21.159248113632202,5000,711,18.566742181777954
201,long,5000,711,0.10704049243667277,0.10739374160766602,0.00035324917099324726,1771518487.7436683,1771518508.9014416,21.15777325630188,5000,711,18.554056882858276
202,long,5000,711,0.107119387741649,0.10762786865234375,0.0005084809106947474,1771518487.7439024,1771518508.9316506,21.187748193740845,5000,711,18.57095718383789
203,long,5000,711,0.10725736296136142,0.10791826248168945,0.0006608995203280371,1771518487.7441928,1771518508.9322143,21.188021421432495,5000,711,18.558735132217407
204,long,5000,711,0.10739438138542842,0.10840225219726562,0.0010078708118372026,1771518487.7446768,1771518508.9312093,21.186532497406006,5000,711,18.54637837409973
205,long,5000,711,0.1075591412869851,0.1087653636932373,0.0012062224062522053,1771518487.74504,1771518508.9872377,21.2421977519989,5000,711,18.591582536697388
206,short,5000,500,0.10758874653331252,0.109161376953125,0.0015726304198124819,1771518487.745436,1771518503.4654298,15.719993829727173,5000,500,13.053802728652954
207,long,5000,711,0.10770860135305262,0.10940361022949219,0.0016950088764395715,1771518487.7456782,1771518508.986688,21.24100971221924,5000,711,18.56627106666565
208,short,5000,500,0.10779524200967115,0.10962176322937012,0.001826521219698965,1771518487.7458963,1771518503.4659479,15.720051527023315,5000,500,13.028615474700928
209,long,5000,711,0.10873268540412842,0.11036229133605957,0.0016296059319311496,1771518487.7466369,1771518509.012416,21.2657790184021,5000,711,18.566802263259888
210,long,5000,711,0.10893343176116291,0.11062932014465332,0.0016958883834904126,1771518487.746904,1771518509.011949,21.265045166015625,5000,711,18.55454182624817
211,long,5000,711,0.10935757107695772,0.11087584495544434,0.0015182738784866173,1771518487.7471504,1771518518.2337658,30.486615419387817,5000,711,27.76492428779602
212,short,5000,500,0.11002605541490672,0.11133885383605957,0.0013127984211528526,1771518487.7476134,1771518512.5319767,24.784363269805908,5000,500,22.051368236541748
213,short,5000,500,0.11080115531687289,0.11196470260620117,0.0011635472893282844,1771518487.7482393,1771518512.5831532,24.834913969039917,5000,500,22.089332580566406
214,long,5000,711,0.11162854520208608,0.11359047889709473,0.001961933695008647,1771518487.749865,1771518518.4651272,30.715262174606323,5000,711,27.955021858215332
215,long,5000,711,0.11227092634373267,0.11386394500732422,0.0015930186635915444,1771518487.7501385,1771518518.5231268,30.772988319396973,5000,711,27.998207569122314
216,short,5000,500,0.11244850360817646,0.11411118507385254,0.0016626814656760802,1771518487.7503858,1771518512.868632,25.11824631690979,5000,500,22.33829641342163
217,long,5000,711,0.11337221542738506,0.11454010009765625,0.0011678846702711937,1771518487.7508147,1771518518.6580775,30.907262802124023,5000,711,28.11420750617981
218,long,5000,711,0.11356134394449827,0.11508846282958984,0.0015271188850915773,1771518487.751363,1771518518.6587172,30.90735411643982,5000,711,28.102409839630127
219,long,5000,711,0.11377489492549336,0.11534357070922852,0.0015686757837351517,1771518487.7516181,1771518518.7438967,30.992278575897217,5000,711,28.174132823944092
220,long,5000,711,0.11381662213821093,0.1155698299407959,0.0017532078025849634,1771518487.7518444,1771518518.94585,31.194005489349365,5000,711,28.360254049301147
221,long,5000,711,0.11400166948227651,0.11579036712646484,0.0017886976441883334,1771518487.752065,1771518518.9452555,31.193190574645996,5000,711,28.348299026489258
222,long,5000,711,0.11432821760090765,0.11601114273071289,0.0016829251298052378,1771518487.7522857,1771518519.0300927,31.277806997299194,5000,711,28.421464443206787
223,long,5000,711,0.11452302941839076,0.11656308174133301,0.002040052322942243,1771518487.7528377,1771518519.1131148,31.36027717590332,5000,711,28.494477033615112
224,long,5000,711,0.11461591532625114,0.11684799194335938,0.002232076617108239,1771518487.7531226,1771518519.194131,31.44100832939148,5000,711,28.564512252807617
225,short,5000,500,0.1147127462574627,0.11708736419677734,0.0023746179393146494,1771518487.753362,1771518513.420424,25.667062044143677,5000,500,22.779172897338867
226,long,5000,711,0.11474447153974449,0.11730575561523438,0.002561284075489889,1771518487.7535803,1771518519.2503629,31.496782541275024,5000,711,28.59710669517517
227,short,5000,500,0.11509547697388102,0.11794018745422363,0.002844710480342613,1771518487.7542148,1771518513.4714115,25.717196702957153,5000,500,22.80689239501953
228,short,5000,500,0.11521206913400488,0.11819171905517578,0.0029796499211709043,1771518487.7544663,1771518513.5517423,25.79727602005005,5000,500,22.87447762489319
229,long,5000,711,0.11536210088310986,0.11841320991516113,0.0030511090320512746,1771518487.7546878,1771518519.335876,31.581188201904297,5000,711,28.645808935165405
230,short,5000,500,0.11547075588014426,0.11862468719482422,0.0031539313146799614,1771518487.7548993,1771518513.6280801,25.873180866241455,5000,500,22.927745580673218
231,long,5000,711,0.11559319308945495,0.11896324157714844,0.0033700484876934833,1771518487.7552378,1771518519.41902,31.663782119750977,5000,711,28.703535318374634
232,short,5000,500,0.11602781357289287,0.1192021369934082,0.0031743234205153376,1771518487.7554767,1771518513.8120766,26.056599855422974,5000,500,23.0854070186615
233,long,5000,711,0.11604617420496588,0.11942124366760254,0.0033750694626366595,1771518487.7556958,1771518519.6982975,31.942601680755615,5000,711,28.95514965057373
234,long,5000,711,0.11674617938968021,0.12010598182678223,0.0033598024371020163,1771518487.7563806,1771518519.7572281,32.000847578048706,5000,711,29.001298427581787
235,short,5000,500,0.11773164329953181,0.12097883224487305,0.003247188945341234,1771518487.7572534,1771518513.9471831,26.189929723739624,5000,500,23.182896852493286
236,long,5000,711,0.11791863682369275,0.12122035026550293,0.0033017134418101834,1771518487.757495,1771518519.814954,32.057459115982056,5000,711,29.034980535507202
237,long,5000,711,0.11795874255379277,0.12143969535827637,0.0034809528044836002,1771518487.7577143,1771518519.8725529,32.11483860015869,5000,711,29.08036732673645
238,long,5000,711,0.11956523679761889,0.1216573715209961,0.002092134723377201,1771518487.757932,1771518519.9277122,32.169780254364014,5000,711,29.124072551727295
239,short,5000,500,0.11970298827141165,0.1225137710571289,0.002810782785717253,1771518487.7587883,1771518514.1095428,26.350754499435425,5000,500,23.29673719406128
240,short,5000,500,0.1197099646805933,0.12280035018920898,0.0030903855086156784,1771518487.759075,1771518514.240398,26.48132300376892,5000,500,23.41585350036621
241,short,5000,500,0.12042484083993187,0.12363171577453613,0.0032068749346042674,1771518487.7599063,1771518514.295836,26.535929679870605,5000,500,23.45922827720642
242,long,5000,711,0.1205538304879862,0.1239020824432373,0.003348251955251111,1771518487.7601767,1771518520.1236815,32.3635048866272,5000,711,29.26820397377014
243,long,5000,711,0.12063912591836252,0.12412738800048828,0.0034882620821257565,1771518487.760402,1771518520.1758919,32.41548991203308,5000,711,29.312262058258057
244,short,5000,500,0.12096511416085054,0.12434601783752441,0.0033809036766738743,1771518487.7606206,1771518514.3505774,26.589956760406494,5000,500,23.47777032852173
245,short,5000,500,0.12121628149912636,0.12456583976745605,0.0033495582683296943,1771518487.7608404,1771518514.374625,26.613784551620483,5000,500,23.490421295166016
246,short,5000,500,0.12134396189067201,0.12479639053344727,0.003452428642775257,1771518487.761071,1771518514.4321177,26.6710467338562,5000,500,23.535674571990967
247,short,5000,500,0.12175587047053445,0.1250138282775879,0.0032579578070534437,1771518487.7612884,1771518514.4611998,26.69991135597229,5000,500,23.551127910614014
248,long,5000,711,0.12270726061685061,0.12581801414489746,0.00311075352804685,1771518487.7620926,1771518520.2892957,32.52720308303833,5000,711,29.365036249160767
249,short,5000,500,0.12461899159322559,0.12665534019470215,0.0020363486014765564,1771518487.76293,1771518514.4606524,26.69772243499756,5000,500,23.527039527893066
250,short,5000,500,0.12500937539610707,0.12691783905029297,0.001908463654185899,1771518487.7631924,1771518514.5427136,26.779521226882935,5000,500,23.59803581237793
251,long,5000,711,0.12524395416322953,0.14886689186096191,0.023622937697732382,1771518487.7851415,1771518520.3744597,32.58931827545166,5000,711,29.413536071777344
252,long,5000,711,0.1253069769907897,0.14909577369689941,0.023788796706109727,1771518487.7853703,1771518520.4379623,32.652591943740845,5000,711,29.45811176300049
253,long,5000,711,0.12563115383391835,0.1498258113861084,0.024194657552190052,1771518487.7861004,1771518520.4368374,32.650737047195435,5000,711,29.446326971054077
254,short,5000,500,0.12574082820186722,0.15007495880126953,0.024334130599402315,1771518487.7863495,1771518514.5996575,26.813308000564575,5000,500,23.606660842895508
255,short,5000,500,0.12695491517874807,0.1509246826171875,0.023969767438439427,1771518487.7871993,1771518514.7321107,26.94491147994995,5000,500,23.727127075195312
256,long,5000,711,0.12727208901714498,0.15119314193725586,0.023921052920110875,1771518487.7874677,1771518520.5659544,32.77848672866821,5000,711,29.548924446105957
257,short,5000,500,0.12740688967771505,0.1514265537261963,0.024019664048481243,1771518487.7877011,1771518514.7890873,27.001386165618896,5000,500,23.759979248046875
258,long,5000,711,0.1286514462573593,0.15183448791503906,0.02318304165767976,1771518487.788109,1771518520.6254888,32.837379693984985,5000,711,29.582241773605347
259,long,5000,711,0.12885542588942112,0.15207123756408691,0.0232158116746658,1771518487.7883458,1771518520.6261444,32.83779859542847,5000,711,29.57031774520874
260,long,5000,711,0.12909032492060266,0.15228533744812012,0.02319501252751746,1771518487.78856,1771518520.7174695,32.92890954017639,5000,711,29.64498209953308
261,long,5000,711,0.12955311003062703,0.15249896049499512,0.02294585046436809,1771518487.7887735,1771518520.716851,32.92807745933533,5000,711,29.632401943206787
262,long,5000,711,0.13021577259529565,0.15271282196044922,0.022497049365153565,1771518487.7889874,1771518520.7711306,32.98214316368103,5000,711,29.678237915039062
263,short,5000,500,0.13097468781600674,0.1529388427734375,0.02196415495743076,1771518487.7892134,1771518514.9243114,27.135097980499268,5000,500,23.816238403320312
264,long,5000,711,0.13117877442935422,0.15316057205200195,0.021981797622647736,1771518487.7894351,1771518520.8324108,33.042975664138794,5000,711,29.704917669296265
265,long,5000,711,0.13163908699235458,0.15345144271850586,0.021812355726151283,1771518487.789726,1771518520.8317533,33.04202723503113,5000,711,29.692821502685547
266,long,5000,711,0.1322599781015755,0.15367531776428223,0.02141533966270673,1771518487.78995,1771518520.8887532,33.09880328178406,5000,711,29.73793315887451
267,long,5000,711,0.13363620704196533,0.15389704704284668,0.020260840000881353,1771518487.7901716,1771518520.911017,33.120845317840576,5000,711,29.75221347808838
268,long,5000,711,0.1336735799942868,0.15410733222961426,0.02043375223532745,1771518487.790382,1771518521.002461,33.21207904815674,5000,711,29.830776691436768
269,long,5000,711,0.1339645166161692,0.15431690216064453,0.020352385544475327,1771518487.7905915,1771518521.0359416,33.24535012245178,5000,711,29.84543490409851
270,short,5000,500,0.13425669768054813,0.15452933311462402,0.020272635434075897,1771518487.790804,1771518515.1606607,27.36985683441162,5000,500,23.96484136581421
271,short,5000,500,0.13454675897554033,0.15474581718444824,0.02019905820890791,1771518487.7910204,1771518515.2417145,27.45069408416748,5000,500,24.0341956615448
272,long,5000,711,0.13521400849112522,0.15497159957885742,0.0197575910877322,1771518487.7912462,1771518521.1782613,33.38701510429382,5000,711,29.951918601989746
273,short,5000,500,0.13523441825400417,0.15525054931640625,0.020016131062402076,1771518487.7915251,1771518515.2957144,27.504189252853394,5000,500,24.063847064971924
274,short,5000,500,0.1355923487140832,0.15546798706054688,0.019875638346463664,1771518487.7917426,1771518515.3541117,27.562369108200073,5000,500,24.108400583267212
275,short,5000,500,0.13592759839046428,0.15568947792053223,0.019761879530067944,1771518487.791964,1771518515.4111621,27.619198083877563,5000,500,24.15263319015503
276,short,5000,500,0.1359651828682298,0.15590691566467285,0.01994173279644304,1771518487.7921815,1771518515.473843,27.68166160583496,5000,500,24.199151277542114
277,short,5000,500,0.1369056749392124,0.1561288833618164,0.019223208422604,1771518487.7924035,1771518515.4743934,27.681989908218384,5000,500,24.187271118164062
278,long,5000,711,0.13746977524545584,0.15634369850158691,0.018873923256131075,1771518487.7926183,1771518521.4037848,33.61116647720337,5000,711,30.108056783676147
279,short,5000,500,0.13760419457204204,0.1565535068511963,0.01894931227915425,1771518487.792828,1771518515.5236616,27.730833530426025,5000,500,24.215909481048584
280,short,5000,500,0.13765704565942244,0.1567668914794922,0.01910984582006975,1771518487.7930415,1771518515.5241852,27.731143712997437,5000,500,24.203931093215942
281,short,5000,500,0.13798367158043282,0.15705561637878418,0.019071944798351365,1771518487.7933302,1771518515.6013734,27.808043241500854,5000,500,24.272984266281128
282,long,5000,711,0.13818655435766425,0.15727686882019043,0.01909031446252618,1771518487.7935514,1771518521.4945204,33.700968980789185,5000,711,30.143943786621094
283,long,5000,711,0.1389460838600173,0.1574857234954834,0.018539639635466093,1771518487.7937603,1771518521.4949965,33.70123624801636,5000,711,30.132089138031006
284,long,5000,711,0.13905944519855798,0.1577010154724121,0.01864157027385413,1771518487.7939756,1771518521.5453277,33.751352071762085,5000,711,30.177445888519287
285,long,5000,711,0.13965258844464154,0.15792107582092285,0.01826848737628131,1771518487.7941957,1771518521.5457673,33.75157165527344,5000,711,30.165520668029785
286,short,5000,500,0.14037253253152215,0.15813088417053223,0.017758351639010073,1771518487.7944055,1771518515.710017,27.915611505508423,5000,500,24.32189106941223
287,long,5000,711,0.14041319524369683,0.15834593772888184,0.017932742485185005,1771518487.7946205,1771518521.6068294,33.81220889091492,5000,711,30.197996854782104
288,short,5000,500,0.14064639308366422,0.15856003761291504,0.017913644529250816,1771518487.7948346,1771518515.7652185,27.970383882522583,5000,500,24.353362798690796
289,long,5000,711,0.14069088804695748,0.15885186195373535,0.018160973906777872,1771518487.7951264,1771518521.7438025,33.948676109313965,5000,711,30.316158771514893
290,short,5000,500,0.1408029239446497,0.1590709686279297,0.01826804468328,1771518487.7953455,1771518515.8490832,28.05373764038086,5000,500,24.41316270828247
291,long,5000,711,0.141004562658836,0.15928125381469727,0.018276691155861252,1771518487.7955558,1771518521.7755527,33.97999691963196,5000,711,30.32355237007141
292,short,5000,500,0.14147519605412331,0.15949273109436035,0.018017535040237037,1771518487.7957673,1771518515.8766708,28.08090353012085,5000,500,24.415541410446167
293,long,5000,711,0.1414782276436385,0.15970516204833984,0.018226934404701356,1771518487.7959797,1771518521.8328273,34.03684759140015,5000,711,30.358152627944946
294,long,5000,711,0.1414985030043888,0.15992426872253418,0.018425765718145387,1771518487.7961988,1771518521.832251,34.036052227020264,5000,711,30.346178770065308
295,long,5000,711,0.14188722776564494,0.16013360023498535,0.01824637246934041,1771518487.7964082,1771518521.8921924,34.095784187316895,5000,711,30.393237829208374
296,long,5000,711,0.14212478470126857,0.1604137420654297,0.018288957364161113,1771518487.7966883,1771518521.892884,34.096195697784424,5000,711,30.381417512893677
297,long,5000,711,0.14252153393150055,0.16063714027404785,0.018115606342547302,1771518487.7969117,1771518521.9573185,34.160406827926636,5000,711,30.423388957977295
298,long,5000,711,0.14264909703478534,0.1608574390411377,0.01820834200635235,1771518487.797132,1771518521.9566543,34.15952229499817,5000,711,30.411516189575195
299,long,5000,711,0.14486117693472836,0.16106963157653809,0.016208454641809728,1771518487.7973442,1771518522.0097384,34.21239423751831,5000,711,30.455581426620483
300,short,5000,500,0.1457192330367386,0.16128301620483398,0.015563783168095396,1771518487.7975576,1771518516.0981247,28.300567150115967,5000,500,24.538618803024292
301,long,5000,711,0.14576157574860793,0.16149091720581055,0.015729341457202617,1771518487.7977655,1771518522.0103548,34.212589263916016,5000,711,30.43174147605896
302,short,5000,500,0.14599637785029831,0.16170406341552734,0.01570768556522903,1771518487.7979786,1771518516.1571195,28.359140872955322,5000,500,24.572587728500366
303,long,5000,711,0.14689820870650097,0.16192913055419922,0.015030921847698248,1771518487.7982037,1771518522.0663807,34.2681770324707,5000,711,30.464431762695312
304,short,5000,500,0.1471115328605956,0.1622161865234375,0.015104653662841888,1771518487.7984908,1771518516.1565228,28.35803198814392,5000,500,24.54802703857422
305,long,5000,711,0.14845491773887876,0.16243791580200195,0.013982998063123198,1771518487.7987125,1771518522.121981,34.3232684135437,5000,711,30.496480703353882
306,short,5000,500,0.14854542048683508,0.16265201568603516,0.014106595199200073,1771518487.7989266,1771518516.2137558,28.41482925415039,5000,500,24.578134536743164
307,short,5000,500,0.14881675365917088,0.16287016868591309,0.014053415026742205,1771518487.7991447,1771518516.2132435,28.414098739624023,5000,500,24.565001249313354
308,long,5000,711,0.14914495416072765,0.16308259963989258,0.013937645479164928,1771518487.7993572,1771518522.1851811,34.38582396507263,5000,711,30.515296697616577
309,long,5000,711,0.14923588625524511,0.16329717636108398,0.01406129010583887,1771518487.7995718,1771518522.1845374,34.384965658187866,5000,711,30.502851247787476
310,long,5000,711,0.15000614461853995,0.16489219665527344,0.014886052036733488,1771518487.8011668,1771518522.2087076,34.407540798187256,5000,711,30.51783299446106
311,short,5000,500,0.15011950258766318,0.16517329216003418,0.015053789572370996,1771518487.8014479,1771518516.3060322,28.504584312438965,5000,500,24.601352214813232
312,short,5000,500,0.1505780253869275,0.16785883903503418,0.017280813648106685,1771518487.8041334,1771518516.3054368,28.50130343437195,5000,500,24.589333057403564
313,long,5000,711,0.15089006767641133,0.16813230514526367,0.01724223746885234,1771518487.804407,1771518522.2092798,34.40487289428711,5000,711,30.4816997051239
314,short,5000,500,0.15157852913465927,0.16835856437683105,0.01678003524217178,1771518487.8046331,1771518516.3064444,28.501811265945435,5000,500,24.565154552459717
315,long,5000,711,0.15225828432521973,0.1688063144683838,0.016548030143164055,1771518487.805081,1771518522.322259,34.51717805862427,5000,711,30.574349403381348
316,short,5000,500,0.15258236696179692,0.16907405853271484,0.016491691570917927,1771518487.8053486,1771518516.4630902,28.65774154663086,5000,500,24.70441961288452
317,long,5000,711,0.15282331897460272,0.16930150985717773,0.016478190882575017,1771518487.805576,1771518522.3802962,34.57472014427185,5000,711,30.60879874229431
318,long,5000,711,0.15295980364133202,0.1695108413696289,0.016551037728296886,1771518487.8057854,1771518522.4535773,34.64779186248779,5000,711,30.656230211257935
319,long,5000,711,0.15329356582159373,0.16972112655639648,0.016427560734802754,1771518487.8059957,1771518522.52678,34.720784187316895,5000,711,30.72997283935547
320,short,5000,500,0.15334975221174926,0.16994261741638184,0.016592865204632573,1771518487.8062172,1771518516.5979965,28.791779279708862,5000,500,24.793395519256592
321,short,5000,500,0.15344438137056088,0.17015480995178223,0.016710428581221348,1771518487.8064294,1771518518.2248662,30.418436765670776,5000,500,26.393330097198486
322,long,5000,711,0.15374468064706837,0.17036700248718262,0.01662232184011425,1771518487.8066416,1771518524.1882489,36.38160729408264,5000,711,32.347841024398804
323,long,5000,711,0.15478290525869023,0.17058444023132324,0.015801534972633008,1771518487.806859,1771518524.1895146,36.38265562057495,5000,711,32.335731744766235
324,short,5000,500,0.15524802616480718,0.17089605331420898,0.015648027149401805,1771518487.8071706,1771518518.2253115,30.41814088821411,5000,500,26.355701208114624
325,long,5000,711,0.15562868697989166,0.17111945152282715,0.015490764542935492,1771518487.807394,1771518524.1890075,36.3816134929657,5000,711,32.310203313827515
326,short,5000,500,0.15563483645847456,0.17133569717407227,0.015700860715597703,1771518487.8076103,1771518518.2257168,30.41810655593872,5000,500,26.331015586853027
327,short,5000,500,0.15584126856508212,0.17155075073242188,0.01570948216733975,1771518487.8078253,1771518518.2244039,30.41657853126526,5000,500,26.318968057632446
328,short,5000,500,0.15588289832487648,0.17176508903503418,0.0158821907101577,1771518487.8080397,1771518518.2235613,30.4155216217041,5000,500,26.306629419326782
329,long,5000,711,0.15606889373954347,0.17198753356933594,0.01591863982979247,1771518487.808262,1771518524.2086926,36.40043044090271,5000,711,32.289427518844604
330,short,5000,500,0.15677667672947107,0.17220187187194824,0.015425195142477172,1771518487.8084764,1771518518.3506134,30.542136907577515,5000,500,26.41940999031067
331,short,5000,500,0.15790852846373843,0.17241334915161133,0.014504820687872899,1771518487.808688,1771518518.407332,30.598644018173218,5000,500,26.463990211486816
332,short,5000,500,0.1579252554112969,0.1726219654083252,0.014696709997028296,1771518487.8088965,1771518518.543793,30.734896421432495,5000,500,26.589780807495117
333,short,5000,500,0.1586428859958464,0.17291975021362305,0.014276864217776658,1771518487.8091943,1771518518.8046799,30.995485544204712,5000,500,26.832818508148193
334,short,5000,500,0.15889971014290136,0.17313504219055176,0.0142353320476504,1771518487.8094096,1771518518.8041499,30.99474024772644,5000,500,26.82062005996704
335,short,5000,500,0.15993583448444904,0.1733407974243164,0.01340496293986737,1771518487.8096154,1771518518.888091,31.07847571372986,5000,500,26.895277738571167
336,short,5000,500,0.16012743870698817,0.17355990409851074,0.013432465391522569,1771518487.8098345,1771518519.0306213,31.220786809921265,5000,500,27.021727561950684
337,long,5000,711,0.16037508951171328,0.17376708984375,0.013392000332036719,1771518487.8100417,1771518525.1498754,37.33983373641968,5000,711,33.13484978675842
338,short,5000,500,0.1613016512345559,0.1739940643310547,0.012692413096498795,1771518487.8102686,1771518519.4758797,31.665611028671265,5000,500,27.447112798690796
339,long,5000,711,0.1613059225201805,0.1742079257965088,0.012902003276328289,1771518487.8104825,1771518525.5721066,37.7616240978241,5000,711,33.53070020675659
340,long,5000,711,0.1615767170489373,0.17441773414611816,0.012841017097180857,1771518487.8106923,1771518525.6772807,37.86658835411072,5000,711,33.61906886100769
341,long,5000,711,0.1616840600535622,0.1747112274169922,0.013027167363429987,1771518487.8109858,1771518525.6779256,37.86693978309631,5000,711,33.60719132423401
342,short,5000,500,0.16179060993553698,0.1749434471130371,0.013152837177500126,1771518487.811218,1771518519.63947,31.82825207710266,5000,500,27.562867403030396
343,long,5000,711,0.16184994834615202,0.17515945434570312,0.013309505999551108,1771518487.811434,1771518525.8389175,38.02748346328735,5000,711,33.74647831916809
344,long,5000,711,0.16213225519554716,0.1753690242767334,0.013236769081186234,1771518487.8116436,1771518525.9733183,38.1616747379303,5000,711,33.86641526222229
345,long,5000,711,0.16230742007050145,0.17557859420776367,0.013271174137262226,1771518487.8118532,1771518526.0365298,38.22467660903931,5000,711,33.918516874313354
346,long,5000,711,0.16251391181595604,0.17579126358032227,0.01327735176436623,1771518487.8120658,1771518526.172104,38.36003804206848,5000,711,34.036975145339966
347,long,5000,711,0.1628495176641715,0.17600274085998535,0.013153223195813857,1771518487.8122773,1771518526.1714318,38.35915446281433,5000,711,34.02482891082764
348,long,5000,711,0.16303992009783438,0.17628264427185059,0.013242724174016202,1771518487.8125572,1771518526.234454,38.4218966960907,5000,711,34.07910990715027
349,short,5000,500,0.16455095375334128,0.17770791053771973,0.013156956784378449,1771518487.8139825,1771518520.1243656,32.31038308143616,5000,500,27.95287275314331
350,short,5000,500,0.16469889816678054,0.17797017097473145,0.013271272807950901,1771518487.8142447,1771518520.2026432,32.38839840888977,5000,500,28.02373504638672
351,short,5000,500,0.1651160306007757,0.178192138671875,0.013076108071099296,1771518487.8144667,1771518520.4374988,32.623032093048096,5000,500,28.238579511642456
352,short,5000,500,0.1652364748858127,0.1784074306488037,0.013170955762991016,1771518487.814682,1771518520.5132933,32.69861125946045,5000,500,28.30941343307495
353,long,5000,711,0.1653106715471903,0.1786201000213623,0.013309428474171991,1771518487.8148947,1771518526.7846136,38.96971893310547,5000,711,34.567307472229004
354,long,5000,711,0.16539430725978232,0.17884039878845215,0.013446091528669823,1771518487.815115,1771518526.9136813,39.09856629371643,5000,711,34.684858560562134
355,long,5000,711,0.16613771960989504,0.18230891227722168,0.01617119266732664,1771518487.8185835,1771518527.076871,39.25828742980957,5000,711,34.83567667007446
356,long,5000,711,0.16666602516638435,0.18259525299072266,0.01592922782433831,1771518487.8188698,1771518527.2039943,39.38512444496155,5000,711,34.95147466659546
357,short,5000,500,0.1678226652829634,0.1828455924987793,0.015022927215815884,1771518487.8191202,1771518520.8881261,33.06900596618652,5000,500,28.62036657333374
358,short,5000,500,0.16992099899012442,0.18306827545166016,0.01314727646153574,1771518487.8193429,1771518520.9463933,33.12705039978027,5000,500,28.667163610458374
359,short,5000,500,0.1702193263601859,0.18329071998596191,0.013071393625776001,1771518487.8195653,1771518520.9458554,33.12629008293152,5000,500,28.655320405960083
360,long,5000,711,0.17070466733240028,0.18352031707763672,0.01281564974523644,1771518487.819795,1771518527.3338294,39.51403450965881,5000,711,35.03309941291809
361,long,5000,711,0.17082349467809768,0.1837444305419922,0.012920935863894506,1771518487.820019,1771518527.3733377,39.55331873893738,5000,711,35.05591583251953
362,short,5000,500,0.17129808909922983,0.18418407440185547,0.012885985302625635,1771518487.8204587,1771518521.035391,33.214932441711426,5000,500,28.70636224746704
363,long,5000,711,0.17133075267184011,0.1844480037689209,0.013117251097080784,1771518487.8207226,1771518527.3740258,39.553303241729736,5000,711,35.032143115997314
364,short,5000,500,0.17299757317186906,0.18467926979064941,0.011681696618780352,1771518487.8209538,1771518521.118175,33.297221183776855,5000,500,28.767780542373657
365,short,5000,500,0.17380770553255556,0.18491291999816895,0.011105214465613383,1771518487.8211875,1771518521.1187096,33.29752206802368,5000,500,28.755704641342163
366,short,5000,500,0.17456198494274952,0.18514156341552734,0.010579578472777823,1771518487.8214161,1771518521.1787832,33.35736703872681,5000,500,28.80245590209961
367,long,5000,711,0.17481981233596683,0.1853628158569336,0.010543003520966765,1771518487.8216374,1771518527.60154,39.7799026966095,5000,711,35.21583080291748
368,short,5000,500,0.17483886198818743,0.18558573722839355,0.010746875240206122,1771518487.8218603,1771518521.2317498,33.409889459609985,5000,500,28.83530831336975
