Time (sec),throughput
12.906525753763308,88695
12.942888296759488,88951
12.98552326009661,89207
13.02391808211647,89463
13.062199640695985,89719
13.100179726604235,89975
13.138471558886017,90231
13.176753117465532,90487
13.214733203373783,90743
13.24486473404045,90999
13.274996264707116,91255
13.31686922380168,91511
13.355150782381195,91767
13.397023741475758,92023
13.43965870481288,92279
13.481984661212397,92534
13.524402982411914,92789
13.562959658358354,93045
13.600741580311523,93301
13.62631961074611,93557
13.656451141412777,93813
13.69154214514611,94069
13.72993696716597,94325
13.772571930503092,94581
13.814444889597656,94837
13.855101359741512,95093
13.893081445649763,95349
13.931373277931545,95605
13.969155199884714,95861
13.99928673055138,96117
14.029418261218048,96373
14.067286597324223,96629
14.109159556418787,96885
14.147554378438647,97141
14.185422714544822,97397
14.223817536564683,97653
14.261599458517852,97909
14.299579544426102,98165
14.337871376707884,98421
14.368002907374551,98677
14.398134438041218,98933
14.429034337774551,99189
14.466902673880726,99445
14.504882759788977,99701
14.542862845697227,99957
14.585497809034349,100213
14.62813277237147,100469
14.66591469432464,100725
14.704384825204412,100981
14.729962855639,101237
14.760094386305667,101493
14.797962722411842,101749
14.836244280991357,102005
14.87811724008592,102261
14.915985576192096,102517
14.958311532591614,102773
14.996104209673396,103029
15.03797716876796,103285
15.07595725467621,103541
15.106088785342877,103797
15.136220316009544,104053
15.173861440510056,104309
15.215734399604619,104565
15.25371448551287,104821
15.296349448849991,105077
15.337005918993848,105333
15.37964088233097,105589
15.421966838730487,105845
15.460043845483655,106101
15.490175376150322,106357
15.52030690681699,106613
15.55666944981317,106869
15.595139580692942,107125
15.637774544030064,107381
15.676169366049924,107637
15.714149451958175,107893
15.752129537866425,108149
15.790599668746198,108405
15.832925625145716,108661
15.863179455545716,108917
15.888757485980303,109173
15.926461148913637,109429
15.969096112250758,109685
16.011731075587882,109941
16.054366038925004,110197
16.096238998019565,110453
16.13856495441908,110707
16.176357631500863,110963
16.218992594837985,111219
16.24912412550465,111475
16.279255656171316,111731
16.31689678067183,111987
16.35876973976639,112243
16.396749825674643,112499
16.435219956554416,112755
16.473614778574277,113011
16.511396700527445,113267
16.549376786435698,113523
16.58735687234395,113779
16.617930429677283,114035
16.64806196034395,114291
16.683152964077284,114547
16.725025923171845,114803
16.76330748175136,115059
16.801702303771222,115315
16.840172434650995,115571
16.877954356604164,115827
16.915736278557333,116083
16.9535182005105,116339
16.983649731177167,116595
17.009227761611754,116851
17.04988423175561,117107
17.088354362635382,117363
17.130227321729944,117619
17.16850888030946,117875
17.21038183940402,118131
17.24816376135719,118387
17.290798724694312,118643
17.329090556976094,118899
17.35922208764276,119155
17.389353618309425,119411
17.43001008845328,119667
17.468291647032796,119923
17.510926610369918,120179
17.54939674124969,120435
17.592031704586812,120691
17.62981362653998,120947
17.672139582939497,121201
17.70993226002128,121457
17.740505817354613,121713
17.7660838477892,121969
17.796983747522535,122225
17.83545387840231,122481
17.87384870042217,122737
17.912130259001685,122993
17.954003218096247,123249
17.99247334897602,123505
18.03510831231314,123761
18.077434268712658,124016
18.110476855354992,124272
18.140608386021658,124528
18.17824951052217,124784
18.220122469616733,125040
18.262757432953855,125296
18.300737518862107,125552
18.34337248219923,125808
18.38135256810748,126064
18.419332654015733,126320
18.45761421259525,126576
