Batch Id,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_total_kv_tokens,batch_memory_usage_percent,batch_kv_tokens_percent,batch_cpu_queue_length,batch_execution_time
241,19,0,19,19,12558,10.42815865510901,10.308313632781719,0,0.01393882147647929
242,19,0,19,19,12577,10.441292356185974,10.32390990281061,0,0.01393882147647929
243,19,0,19,19,12596,10.4675597583399,10.339506172839506,0,0.01393882147647929
244,19,0,19,19,12615,10.493827160493828,10.3551024428684,0,0.01393882147647929
245,19,0,19,19,12634,10.506960861570791,10.370698712897294,0,0.01393882147647929
246,19,0,19,19,12653,10.520094562647754,10.38629498292619,0,0.01393882147647929
247,19,0,19,19,12672,10.520094562647754,10.401891252955082,0,0.01393882147647929
248,19,0,19,19,12691,10.520094562647754,10.417487522983977,0,0.01393882147647929
249,19,0,19,19,12710,10.520094562647754,10.433083793012871,0,0.01393882147647929
250,19,0,19,19,12729,10.520094562647754,10.448680063041765,0,0.01393882147647929
251,19,0,19,19,12748,10.520094562647754,10.464276333070659,1,0.01393882147647929
252,512,493,19,20,13260,10.979774100341476,10.88455476753349,0,0.041404178895238175
253,38,19,19,20,13299,10.99290780141844,10.91656816390859,0,0.015211954234920722
254,20,0,20,20,13319,11.019175203572367,10.932985290254795,0,0.014105264143145835
255,20,0,20,20,13339,11.045442605726294,10.949402416600998,0,0.014105264143145835
256,20,0,20,20,13359,11.07171000788022,10.965819542947203,0,0.014105264143145835
257,20,0,20,20,13379,11.11111111111111,10.982236669293407,0,0.014105264143145835
258,20,0,20,20,13399,11.124244812188074,10.99865379563961,0,0.014105264143145835
259,20,0,20,20,13419,11.150512214342001,11.015070921985815,0,0.014105264143145835
260,20,0,20,20,13439,11.176779616495928,11.031488048332019,0,0.014105264143145835
261,20,0,20,20,13459,11.189913317572891,11.047905174678224,0,0.014105264143145835
262,20,0,20,20,13479,11.203047018649855,11.06432230102443,0,0.014105264143145835
263,20,0,20,20,13499,11.203047018649855,11.080739427370633,0,0.014105264143145835
264,20,0,20,20,13519,11.203047018649855,11.097156553716838,0,0.014105264143145835
265,20,0,20,20,13539,11.203047018649855,11.113573680063043,0,0.014105264143145835
266,20,0,20,20,13559,11.203047018649855,11.129990806409246,0,0.014105264143145835
267,20,0,20,20,13579,11.203047018649855,11.14640793275545,0,0.014105264143145835
268,20,0,20,20,13599,11.242448121880747,11.162825059101655,0,0.014105264143145835
269,20,0,20,20,13619,11.25558182295771,11.179242185447858,0,0.014105264143145835
270,20,0,20,20,13639,11.281849225111637,11.195659311794063,0,0.014105264143145835
271,20,0,20,20,13659,11.308116627265564,11.212076438140269,0,0.014105264143145835
272,20,0,20,20,13679,11.33438402941949,11.228493564486472,0,0.014105264143145835
273,20,0,20,20,13699,11.373785132650381,11.244910690832677,0,0.014105264143145835
274,20,0,20,20,13719,11.386918833727345,11.261327817178882,0,0.014105264143145835
275,20,0,20,20,13739,11.413186235881271,11.277744943525086,0,0.014105264143145835
276,20,0,20,20,13759,11.439453638035198,11.29416206987129,0,0.01410526414314539
277,20,0,20,20,13779,11.452587339112162,11.310579196217493,0,0.01410526414314539
278,20,0,20,20,13799,11.465721040189125,11.326996322563698,0,0.01410526414314539
279,20,0,20,20,13819,11.465721040189125,11.343413448909903,0,0.01410526414314539
280,20,0,20,20,13839,11.465721040189125,11.359830575256106,0,0.01410526414314539
281,20,0,20,20,13859,11.465721040189125,11.376247701602312,0,0.01410526414314539
282,20,0,20,20,13879,11.465721040189125,11.392664827948517,0,0.01410526414314539
283,20,0,20,20,13899,11.465721040189125,11.40908195429472,0,0.01410526414314539
284,20,0,20,20,13919,11.505122143420015,11.425499080640925,0,0.01410526414314539
285,20,0,20,20,13939,11.518255844496979,11.441916206987129,0,0.01410526414314539
286,20,0,20,20,13959,11.544523246650906,11.458333333333332,0,0.01410526414314539
287,20,0,20,20,13979,11.570790648804833,11.474750459679537,0,0.01410526414314539
288,20,0,20,20,13999,11.59705805095876,11.491167586025743,0,0.01410526414314539
289,20,0,20,20,14019,11.63645915418965,11.507584712371946,0,0.01410526414314539
290,20,0,20,20,14039,11.649592855266613,11.524001838718151,0,0.01410526414314539
291,20,0,20,20,14059,11.675860257420542,11.540418965064356,0,0.01410526414314539
292,20,0,20,20,14079,11.702127659574469,11.55683609141056,0,0.01410526414314539
293,20,0,20,20,14099,11.715261360651432,11.573253217756765,0,0.01410526414314539
294,20,0,20,20,14119,11.728395061728396,11.589670344102968,0,0.01410526414314539
295,20,0,20,20,14139,11.728395061728396,11.606087470449172,0,0.014684293476479482
296,20,0,20,20,14159,11.728395061728396,11.622504596795377,0,0.014684293476479482
297,20,0,20,20,14179,11.728395061728396,11.63892172314158,0,0.014684293476479482
298,20,0,20,20,14199,11.728395061728396,11.655338849487785,0,0.014684293476479482
299,20,0,20,20,14219,11.728395061728396,11.67175597583399,0,0.014684293476479482
300,20,0,20,20,14239,11.767796164959286,11.688173102180194,0,0.014684293476479482
301,20,0,20,20,14259,11.78092986603625,11.7045902285264,0,0.014684293476479482
302,20,0,20,20,14279,11.807197268190176,11.721007354872604,0,0.014684293476479482
303,20,0,20,20,14299,11.833464670344103,11.737424481218808,0,0.014684293476479482
304,20,0,20,20,14319,11.85973207249803,11.753841607565011,0,0.014684293476479482
305,20,0,20,20,14339,11.89913317572892,11.770258733911216,0,0.014684293476479482
306,20,0,20,20,14359,11.912266876805884,11.78667586025742,0,0.014684293476479482
307,20,0,20,20,14379,11.93853427895981,11.803092986603625,0,0.014684293476479482
308,20,0,20,20,14399,11.964801681113737,11.81951011294983,0,0.014684293476479482
309,20,0,20,20,14419,11.9779353821907,11.835927239296034,0,0.014684293476479482
310,20,0,20,20,14439,11.991069083267664,11.852344365642239,0,0.014684293476479482
311,20,0,20,20,14459,11.991069083267664,11.868761491988442,0,0.014684293476479482
312,20,0,20,20,14479,11.991069083267664,11.885178618334646,0,0.014684293476479482
313,20,0,20,20,14499,11.991069083267664,11.90159574468085,0,0.014684293476479482
314,20,0,20,20,14519,11.991069083267664,11.918012871027056,0,0.014684293476479482
315,20,0,20,20,14539,11.991069083267664,11.93442999737326,0,0.014684293476479482
316,20,0,20,20,14559,12.030470186498555,11.950847123719464,0,0.014684293476479482
317,20,0,20,20,14579,12.043603887575518,11.967264250065668,0,0.014684293476479482
318,20,0,20,20,14599,12.069871289729445,11.983681376411873,0,0.014684293476479482
319,20,0,20,20,14619,12.096138691883374,12.000098502758078,0,0.014684293476479482
320,20,0,20,20,14639,12.1224060940373,12.016515629104282,0,0.014684293476479482
321,20,0,20,20,14659,12.16180719726819,12.032932755450485,0,0.014684293476479482
322,20,0,20,20,14679,12.174940898345154,12.04934988179669,0,0.014684293476479482
323,20,0,20,20,14699,12.201208300499081,12.065767008142894,0,0.014684293476479482
324,20,0,20,20,14719,12.227475702653008,12.082184134489099,0,0.014684293476479482
325,20,0,20,20,14739,12.240609403729971,12.098601260835304,0,0.014684293476479482
326,20,0,20,20,14759,12.253743104806935,12.115018387181507,0,0.014684293476479482
327,20,0,20,20,14779,12.253743104806935,12.131435513527713,0,0.014684293476479482
328,20,0,20,20,14799,12.253743104806935,12.147852639873918,0,0.014684293476479482
329,20,0,20,20,14819,12.253743104806935,12.164269766220121,0,0.014684293476479482
330,20,0,20,20,14839,12.253743104806935,12.180686892566325,0,0.014684293476479482
331,20,0,20,20,14859,12.253743104806935,12.19710401891253,0,0.014684293476479482
332,20,0,20,20,14879,12.293144208037825,12.213521145258733,0,0.014684293476479482
333,20,0,20,20,14899,12.306277909114788,12.229938271604938,0,0.014684293476479482
334,20,0,20,20,14919,12.332545311268715,12.246355397951143,0,0.014684293476479482
