batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
146,1778153402.6169157,decode,241,1950289,0.999509544157938,1950048,241,3780.570191138758,19633,0,241,1949807,1950048,1950048,0.9993860333345975,1,19634,0,0,0,0.0
147,1778153402.6597617,decode,241,1950530,0.9996330549812786,1950289,241,3780.570191138758,19633,0,241,1950048,1950289,1950289,0.999509544157938,1,19634,0,0,0,0.0
148,1778153402.702873,decode,241,1950771,0.9997565658046192,1950530,241,3780.570191138758,19633,0,241,1950289,1950530,1950530,0.9996330549812786,1,19634,0,0,0,0.0
149,1778153402.7462661,decode,241,1951012,0.9998800766279597,1950771,241,3780.570191138758,19633,0,241,1950530,1950771,1950771,0.9997565658046192,1,19634,0,0,0,0.0
150,1778153402.8047838,decode,241,1943205,0.9958790434419853,1951012,240,3780.570191138758,19633,0,241,1950771,1951012,1951012,0.9998800766279597,1,19634,0,0,0,0.0
151,1778153402.8589475,decode,240,1951218,0.9999856501947986,1943205,240,3780.570191138758,19634,1,240,1942965,1943205,1943205,0.9958790434419853,1,19635,1,0,0,0.0
153,1778153402.9372396,decode,240,1943685,0.9961250401025806,1943445,240,3780.570191138758,19633,1,240,1943205,1943445,1943445,0.9960020417722829,2,19635,0,0,0,0.0
154,1778153402.9719107,decode,240,1943925,0.9962480384328782,1943685,240,3780.570191138758,19633,0,240,1943445,1943685,1943685,0.9961250401025806,2,19635,0,0,0,0.0
155,1778153403.0148544,decode,240,1944165,0.996371036763176,1943925,240,3780.570191138758,19633,0,240,1943685,1943925,1943925,0.9962480384328782,2,19635,0,0,0,0.0
156,1778153403.0575945,decode,240,1944405,0.9964940350934736,1944165,240,3780.570191138758,19633,0,240,1943925,1944165,1944165,0.996371036763176,2,19635,0,0,0,0.0
157,1778153403.1007957,decode,240,1944645,0.9966170334237713,1944405,240,3780.570191138758,19633,0,240,1944165,1944405,1944405,0.9964940350934736,2,19635,0,0,0,0.0
