,Request Id,prefill_time_execution_plus_preemption,cdf
1330,1330,0.11930634023201492,0.4265
1340,1340,0.11930634023201492,0.427
1794,1794,0.11930634023201492,0.4275
1802,1802,0.11930634023201492,0.428
1922,1922,0.11930634023201492,0.4285
495,495,0.11930634023204334,0.429
506,506,0.11930634023204334,0.4295
511,511,0.11930634023204334,0.43
739,739,0.11930634023207176,0.4305
747,747,0.11930634023207176,0.431
752,752,0.11930634023207176,0.4315
855,855,0.11930634023207176,0.432
972,972,0.11930634023207176,0.4325
1089,1089,0.11930634023207176,0.433
1092,1092,0.11930634023207176,0.4335
1324,1324,0.11933571623194439,0.434
1438,1438,0.11933571623194439,0.4345
1785,1785,0.11933571623194439,0.435
1788,1788,0.11933571623194439,0.4355
1908,1908,0.11933571623194439,0.436
846,846,0.11933571623205808,0.4365
857,857,0.11933571623205808,0.437
974,974,0.11933571623205808,0.4375
1094,1094,0.11933571623205808,0.438
1231,1231,0.11933705761140345,0.4385
1497,1497,0.11933884156542263,0.439
1329,1329,0.11934730023199336,0.4395
1793,1793,0.11934730023199336,0.44
1801,1801,0.11934730023199336,0.4405
494,494,0.1193473002320502,0.441
510,510,0.1193473002320502,0.4415
738,738,0.1193473002320502,0.442
746,746,0.1193473002320502,0.4425
1088,1088,0.1193473002320502,0.443
1332,1332,0.11935158823200709,0.4435
1463,1463,0.11935158823200709,0.444
1695,1695,0.11935158823200709,0.4445
500,500,0.11935158823203551,0.445
867,867,0.11935158823206393,0.4455
984,984,0.11935158823206393,0.446
991,991,0.11935158823206393,0.4465
475,475,0.11935423356538877,0.447
497,497,0.11937688956535908,0.4475
741,741,0.1193768895653875,0.448
862,862,0.1193768895653875,0.4485
979,979,0.1193768895653875,0.449
1318,1318,0.1193768895653875,0.4495
1321,1321,0.1193768895653875,0.45
1435,1435,0.1193768895653875,0.4505
1446,1446,0.1193768895653875,0.451
1456,1456,0.1193768895653875,0.4515
1671,1671,0.1193768895653875,0.452
1674,1674,0.1193768895653875,0.4525
1677,1677,0.1193768895653875,0.453
1685,1685,0.1193768895653875,0.4535
1796,1796,0.1193768895653875,0.454
1905,1905,0.1193768895653875,0.4545
1916,1916,0.1193768895653875,0.455
1335,1335,0.11937994023196552,0.4555
518,518,0.11937994023202236,0.456
881,881,0.1193799402320792,0.4565
996,996,0.1193799402320792,0.457
1107,1107,0.1193799402320792,0.4575
593,593,0.11938397223201491,0.458
1177,1177,0.1193890175653678,0.4585
769,769,0.11939024423202227,0.459
993,993,0.11939024423202227,0.4595
1359,1359,0.11939024423202227,0.46
1361,1361,0.11939024423202227,0.4605
1465,1465,0.11939024423202227,0.461
1708,1708,0.11939024423202227,0.4615
1813,1813,0.11939024423202227,0.462
526,526,0.11939024423205069,0.4625
476,476,0.11941516156537091,0.463
963,963,0.11942870823202156,0.4635
1319,1319,0.11943948156533679,0.464
1672,1672,0.11943948156533679,0.4645
1675,1675,0.11943948156533679,0.465
498,498,0.11943948156536521,0.4655
842,842,0.11944380156535317,0.466
959,959,0.11944380156535317,0.4665
1322,1322,0.11946610556537962,0.467
1433,1433,0.11946610556537962,0.4675
1903,1903,0.11946610556537962,0.468
1950,1950,0.11948088712722438,0.4685
1346,1346,0.1195000042320089,0.469
1458,1458,0.1195000042320089,0.4695
1467,1467,0.1195000042320089,0.47
1697,1697,0.1195000042320089,0.4705
1710,1710,0.1195000042320089,0.471
1712,1712,0.1195000042320089,0.4715
1714,1714,0.1195000042320089,0.472
1935,1935,0.1195000042320089,0.4725
528,528,0.11950000423203733,0.473
634,634,0.11950000423203733,0.4735
758,758,0.11950000423206575,0.474
771,771,0.11950000423206575,0.4745
773,773,0.11950000423206575,0.475
869,869,0.11950000423206575,0.4755
878,878,0.11950000423206575,0.476
986,986,0.11950000423206575,0.4765
1113,1113,0.11950000423206575,0.477
491,491,0.11950077223204403,0.4775
751,751,0.11950077223207245,0.478
968,968,0.11950077223207245,0.4785
1339,1339,0.11950077223207245,0.479
1443,1443,0.11950077223207245,0.4795
1913,1913,0.11950077223207245,0.48
659,659,0.11954486579389823,0.4805
1501,1501,0.11956516689872387,0.481
517,517,0.11957437223202305,0.4815
530,530,0.11957437223202305,0.482
629,629,0.11957437223202305,0.4825
1334,1334,0.11957437223202305,0.483
1682,1682,0.11957437223202305,0.4835
735,735,0.1195743722320799,0.484
851,851,0.1195743722320799,0.4845
859,859,0.1195743722320799,0.485
880,880,0.1195743722320799,0.4855
976,976,0.1195743722320799,0.486
981,981,0.1195743722320799,0.4865
995,995,0.1195743722320799,0.487
1085,1085,0.1195743722320799,0.4875
1096,1096,0.1195743722320799,0.488
1106,1106,0.1195743722320799,0.4885
830,830,0.11965642023204737,0.489
128,128,0.11965952678066216,0.4895
1952,1952,0.11967217246058226,0.49
913,913,0.1196742442320442,0.4905
1532,1532,0.11969381756546227,0.491
1082,1082,0.11971912956539654,0.4915
591,591,0.11974114556537074,0.492
94,94,0.11974477223203195,0.4925
729,729,0.11975317756537152,0.493
657,657,0.1197533908987225,0.4935
1856,1856,0.11979213223207807,0.494
1326,1326,0.11987464956530403,0.4945
1348,1348,0.11987464956530403,0.495
1440,1440,0.11987464956530403,0.4955
1448,1448,0.11987464956530403,0.496
1453,1453,0.11987464956530403,0.4965
1469,1469,0.11987464956530403,0.497
1679,1679,0.11987464956530403,0.4975
1687,1687,0.11987464956530403,0.498
1692,1692,0.11987464956530403,0.4985
1699,1699,0.11987464956530403,0.499
1790,1790,0.11987464956530403,0.4995
1798,1798,0.11987464956530403,0.5
1808,1808,0.11987464956530403,0.5005
1910,1910,0.11987464956530403,0.501
1918,1918,0.11987464956530403,0.5015
1928,1928,0.11987464956530403,0.502
1937,1937,0.11987464956530403,0.5025
502,502,0.11987464956536087,0.503
732,732,0.11987464956536087,0.5035
743,743,0.11987464956536087,0.504
848,848,0.11987464956536087,0.5045
864,864,0.11987464956536087,0.505
965,965,0.11987464956536087,0.5055
1101,1101,0.11987464956536087,0.506
1115,1115,0.11987464956536087,0.5065
1608,1608,0.11987736956541539,0.507
1266,1266,0.11989580156534885,0.5075
1530,1530,0.11993022289880173,0.508
1784,1784,0.12001992956527374,0.5085
596,596,0.12003327356538307,0.509
1772,1772,0.12005272956537283,0.5095
829,829,0.12005939623202266,0.51
1607,1607,0.12013311356543,0.5105
595,595,0.12017215356536326,0.511
1181,1181,0.12017215356536326,0.5115
1787,1787,0.12017544956529491,0.512
845,845,0.12017544956535176,0.5125
962,962,0.12017544956535176,0.513
131,131,0.12019187878065907,0.5135
1267,1267,0.1202163135653791,0.514
1535,1535,0.12035173756532913,0.5145
1437,1437,0.12036452689869748,0.515
1907,1907,0.12036452689869748,0.5155
1012,1012,0.12039334609869456,0.516
1182,1182,0.12047244156536863,0.5165
1949,1949,0.12048439646059705,0.517
1773,1773,0.12049906556535461,0.5175
1534,1534,0.12051340156529022,0.518
910,910,0.12052453756535897,0.5185
1771,1771,0.12059223889866644,0.519
1778,1778,0.1206678655653377,0.5195
1011,1011,0.12068633809866469,0.52
1265,1265,0.12071023356543265,0.5205
1180,1180,0.12071166289871371,0.521
251,251,0.12071864633419693,0.5215
1008,1008,0.120739692765369,0.522
1609,1609,0.12096112423205341,0.5225
1269,1269,0.12098148689869959,0.523
173,173,0.12099686164848578,0.5235
187,187,0.12099686164849288,0.524
654,654,0.1211312670130269,0.5245
1606,1606,0.12113662289880267,0.525
1775,1775,0.12119013756534969,0.5255
1010,1010,0.12129423661298233,0.526
1494,1494,0.12131864956529625,0.5265
1131,1131,0.12139204567966999,0.527
478,478,0.12139748689870089,0.5275
1184,1184,0.12143139623202615,0.528
1851,1851,0.12144835623212202,0.5285
599,599,0.12145974823204142,0.529
637,637,0.12148438823203378,0.5295
1185,1185,0.12155274023206175,0.53
1495,1495,0.12157718823198138,0.5305
138,138,0.12160601810802518,0.531
1493,1493,0.12161164156532323,0.5315
1604,1604,0.12163510823199886,0.532
1824,1824,0.12179827521231346,0.5325
598,598,0.12188514556538621,0.533
1538,1538,0.12190480423203098,0.5335
656,656,0.12190923089872285,0.534
1007,1007,0.12198444583202672,0.5345
653,653,0.12217330556541128,0.535
161,161,0.12227429403866807,0.5355
652,652,0.12229490556541123,0.536
1537,1537,0.12229948156539194,0.5365
1946,1946,0.12234469756538147,0.537
649,649,0.12243184423203957,0.5375
139,139,0.1224588961824793,0.538
140,140,0.1224588961824793,0.5385
1844,1844,0.12249635623197719,0.539
906,906,0.12250712956534926,0.5395
1849,1849,0.1225071295654061,0.54
1188,1188,0.12250794023202616,0.5405
905,905,0.12251084156537217,0.541
1848,1848,0.12251084156537217,0.5415
602,602,0.12253324156537815,0.542
909,909,0.1225480895653277,0.5425
1845,1845,0.12260144423203201,0.543
1541,1541,0.12269238823205342,0.5435
1603,1603,0.12270015356534714,0.544
1602,1602,0.1229931455653741,0.5445
1258,1258,0.12299800956532181,0.545
1947,1947,0.12303062823207256,0.5455
1542,1542,0.12303235623198816,0.546
603,603,0.12305765756536857,0.5465
1187,1187,0.12307004156537005,0.547
1599,1599,0.12308042023198595,0.5475
1598,1598,0.12308413223195203,0.548
1490,1490,0.1231671717748668,0.5485
1262,1262,0.12323926823205511,0.549
601,601,0.12325911889871577,0.5495
1847,1847,0.1232724308986235,0.55
904,904,0.12327243089873718,0.5505
1257,1257,0.12329100156534878,0.551
651,651,0.12329841489872706,0.5515
1259,1259,0.12337610023200796,0.552
1263,1263,0.12346390823199727,0.5525
1540,1540,0.12353675089866556,0.553
226,226,0.12358606977404918,0.5535
229,229,0.12358606977404918,0.554
1191,1191,0.12361411623203367,0.5545
605,605,0.12365528956536309,0.555
1544,1544,0.12365528956536309,0.5555
97,97,0.1236774122320341,0.556
1492,1492,0.12384912423203787,0.5565
1006,1006,0.123868537565329,0.557
606,606,0.12398872956538298,0.5575
1261,1261,0.12399616423203952,0.558
1545,1545,0.12401535356536897,0.5585
1564,1564,0.12402800423205917,0.559
1200,1200,0.12412214823200429,0.5595
1208,1208,0.12412214823200429,0.56
1218,1218,0.12412214823200429,0.5605
1556,1556,0.12421514023196778,0.561
1578,1578,0.12421514023196778,0.5615
1818,1818,0.12421514023196778,0.562
617,617,0.12421514023202462,0.5625
625,625,0.12421514023202462,0.563
1203,1203,0.12421514023202462,0.5635
1225,1225,0.12421514023202462,0.564
1227,1227,0.12425846823202846,0.5645
1571,1571,0.12425846823202846,0.565
1580,1580,0.12425846823202846,0.5655
1820,1820,0.12425846823202846,0.566
1822,1822,0.12425846823202846,0.5665
639,639,0.12425846823205688,0.567
1205,1205,0.12433098023200273,0.5675
1220,1220,0.12433098023200273,0.568
1229,1229,0.12433098023200273,0.5685
627,627,0.12433098023203115,0.569
641,641,0.12433098023203115,0.5695
1573,1573,0.12433098023211642,0.57
1582,1582,0.12433098023211642,0.5705
1584,1584,0.12433098023211642,0.571
1190,1190,0.1243449428986878,0.5715
101,101,0.12435365756536854,0.572
1206,1206,0.12439357223200886,0.5725
1211,1211,0.12439357223200886,0.573
1216,1216,0.12439357223200886,0.5735
620,620,0.12439357223203729,0.574
1559,1559,0.12439357223206571,0.5745
1194,1194,0.12442294823199518,0.575
1197,1197,0.12442294823199518,0.5755
1553,1553,0.12442294823199518,0.576
614,614,0.12442294823205202,0.5765
1558,1558,0.12443453223204415,0.577
1213,1213,0.12443882023200104,0.5775
1561,1561,0.12443882023205788,0.578
608,608,0.12446412156535303,0.5785
611,611,0.12446412156535303,0.579
622,622,0.12446412156535303,0.5795
1547,1547,0.12446412156543829,0.58
1550,1550,0.12446412156543829,0.5805
1566,1566,0.12446412156543829,0.581
1223,1223,0.12446717223201631,0.5815
1569,1569,0.12446717223201631,0.582
1576,1576,0.12446717223201631,0.5825
1816,1816,0.12446717223201631,0.583
643,643,0.12447747623204464,0.5835
102,102,0.12450136956536895,0.584
609,609,0.12452671356535916,0.5845
612,612,0.12455333756537357,0.585
1548,1548,0.12455333756543041,0.5855
645,645,0.12458723623203127,0.586
1210,1210,0.12458800423200955,0.5865
1215,1215,0.12458800423200955,0.587
619,619,0.12458800423203797,0.5875
255,255,0.1246363204407146,0.588
647,647,0.124661604232017,0.5885
1202,1202,0.124661604232017,0.589
1222,1222,0.124661604232017,0.5895
1563,1563,0.12466160423207384,0.59
1568,1568,0.12466160423207384,0.5905
1575,1575,0.12466160423207384,0.591
1815,1815,0.12466160423207384,0.5915
1005,1005,0.1246840148986621,0.592
1485,1485,0.12475288865107359,0.5925
1489,1489,0.12476737398435489,0.593
908,908,0.12478544423203175,0.5935
1486,1486,0.12485797665101472,0.594
100,100,0.12486371623203496,0.5945
616,616,0.12496188156535482,0.595
624,624,0.12496188156535482,0.5955
636,636,0.12496188156535482,0.596
1199,1199,0.12496188156535482,0.5965
1555,1555,0.12496188156535482,0.597
1843,1843,0.12496994617492874,0.5975
1193,1193,0.12524619089867883,0.598
198,198,0.12528728218393326,0.5985
1552,1552,0.12545175889863458,0.599
1196,1196,0.12545175889869142,0.5995
1601,1601,0.12547242023197214,0.6
1484,1484,0.125509784651058,0.6005
1597,1597,0.12551328423194263,0.601
264,264,0.12552162049732374,0.6015
172,172,0.12564987045929144,0.602
234,234,0.12565699298909294,0.6025
236,236,0.1256753608782759,0.603
897,897,0.12568848545106448,0.6035
1840,1840,0.12568848545106448,0.604
1488,1488,0.12577088331772757,0.6045
153,153,0.12587678762796628,0.605
901,901,0.12592974411774094,0.6055
898,898,0.1259470241177496,0.606
1841,1841,0.1259470241177496,0.6065
1839,1839,0.12598147745109145,0.607
902,902,0.12600820811775293,0.6075
405,405,0.12605810961892416,0.608
1594,1594,0.12616575356537396,0.6085
103,103,0.12625149223203636,0.609
250,250,0.12625511078066154,0.6095
1593,1593,0.12642149756538856,0.61
205,205,0.1265733287268631,0.6105
319,319,0.1265733287268631,0.611
900,900,0.12668664011772535,0.6115
1254,1254,0.12696516019389037,0.612
118,118,0.1270937187236747,0.6125
199,199,0.12709629192686123,0.613
167,167,0.12711143078065845,0.6135
154,154,0.12713491433630253,0.614
1253,1253,0.1272078698319774,0.6145
1250,1250,0.1272171921939389,0.615
1595,1595,0.1273083882319952,0.6155
137,137,0.12732684568510422,0.616
399,399,0.12735523623203449,0.6165
404,404,0.12735523623203449,0.617
1592,1592,0.12742500689864755,0.6175
367,367,0.12743126823203,0.618
391,391,0.1274312682320442,0.6185
364,364,0.12752541223203195,0.619
377,377,0.12752541223203195,0.6195
388,388,0.12752541223204616,0.62
396,396,0.12752541223204616,0.6205
400,400,0.12752541223204616,0.621
372,372,0.12761840423202386,0.6215
114,114,0.12762979623203563,0.622
1836,1836,0.12773263630822385,0.6225
369,369,0.1277342442320304,0.623
374,374,0.1277342442320304,0.6235
379,379,0.1277342442320304,0.624
393,393,0.1277342442320446,0.6245
402,402,0.1277342442320446,0.625
160,160,0.12777331878066178,0.6255
896,896,0.1277735963082023,0.626
403,403,0.12779683623205074,0.6265
180,180,0.1278621553793542,0.627
182,182,0.1278621553793542,0.6275
352,352,0.12786738556536648,0.628
355,355,0.12786738556536648,0.6285
358,358,0.12786738556536648,0.629
361,361,0.12786738556536648,0.6295
385,385,0.12786738556536648,0.63
353,353,0.1279299775653726,0.6305
356,356,0.1279299775653726,0.631
359,359,0.1279299775653726,0.6315
366,366,0.12806486823203045,0.632
390,390,0.12806486823205887,0.6325
1255,1255,0.12815807722245154,0.633
1481,1481,0.12821029756537428,0.6335
1252,1252,0.12821137916535008,0.634
1480,1480,0.12821400956534035,0.6345
1477,1477,0.12830461223200018,0.635
363,363,0.12836514556536827,0.6355
371,371,0.12836514556536827,0.636
376,376,0.12836514556536827,0.6365
387,387,0.12836514556536827,0.637
395,395,0.12836514556536827,0.6375
163,163,0.12839731878065663,0.638
1838,1838,0.12846075211768948,0.6385
196,196,0.12850995994979542,0.639
117,117,0.12875160956536646,0.6395
213,213,0.12889188312233557,0.64
165,165,0.12905453033630465,0.6405
116,116,0.12910845223203182,0.641
1249,1249,0.1291444756986948,0.6415
1479,1479,0.12921751889871302,0.642
1483,1483,0.12947111844152914,0.6425
1831,1831,0.12951398183201945,0.643
893,893,0.12952475516539153,0.6435
892,892,0.1295284671653576,0.644
1835,1835,0.12952846716541444,0.6445
1589,1589,0.12956799356538795,0.645
1832,1832,0.12961906983207427,0.6455
291,291,0.12966840362796006,0.646
1588,1588,0.12986098556541492,0.6465
1590,1590,0.1299143402319487,0.647
127,127,0.13000547623203573,0.6475
1476,1476,0.13005437223205263,0.648
1830,1830,0.13027087783200386,0.6485
891,891,0.13053197649867343,0.649
1834,1834,0.13053197649878712,0.6495
130,130,0.13056970023203007,0.65
280,280,0.13058960087826676,0.6505
260,260,0.13073155361139754,0.651
1245,1245,0.13127410556535324,0.6515
889,889,0.131347377032057,0.652
340,340,0.1313978815653627,0.6525
269,269,0.13141187361139828,0.653
257,257,0.13141353761139385,0.6535
1246,1246,0.13159052156538564,0.654
1244,1244,0.13185058556541662,0.6545
341,341,0.13194111356536098,0.655
108,108,0.13202336270822457,0.6555
895,895,0.13204498983202484,0.656
1248,1248,0.13212183889868356,0.6565
1587,1587,0.13234026023201295,0.657
343,343,0.13250661756536886,0.6575
346,346,0.13250661756536886,0.658
349,349,0.13250661756536886,0.6585
344,344,0.13256920956536078,0.659
347,347,0.13256920956536078,0.6595
350,350,0.13256920956536078,0.66
1827,1827,0.13278258556545097,0.6605
235,235,0.13281626081139564,0.661
148,148,0.13299351159987083,0.6615
888,888,0.13302384423201374,0.662
1242,1242,0.13302474023203104,0.6625
259,259,0.1330538288113985,0.663
1826,1826,0.13307557756536426,0.6635
885,885,0.1332378602320432,0.664
1828,1828,0.1332378602320432,0.6645
302,302,0.13341490556537394,0.665
262,262,0.13361996204488946,0.6655
301,301,0.13366309756537476,0.666
887,887,0.13378074023199815,0.6665
170,170,0.13383048672367437,0.667
328,328,0.1340424682320247,0.6675
327,327,0.13425263356536732,0.668
1237,1237,0.1342595562321094,0.6685
1241,1241,0.1342595562321094,0.669
1238,1238,0.13427683623206121,0.6695
241,241,0.13429989756535576,0.67
240,240,0.13447690023203052,0.6705
305,305,0.13448024956537097,0.671
1236,1236,0.13455254823213636,0.6715
216,216,0.13458623356535782,0.672
242,242,0.13458623356535782,0.6725
306,306,0.13458687356536814,0.673
1240,1240,0.13481754023212034,0.6735
225,225,0.1348914659132845,0.674
218,218,0.13500517756537533,0.6745
149,149,0.1350091242320346,0.675
150,150,0.13505586556536286,0.6755
244,244,0.13505586556537708,0.676
219,219,0.135118457565369,0.6765
135,135,0.13517716807894686,0.677
317,317,0.1351858545281317,0.6775
331,331,0.13522422823203328,0.678
334,334,0.13524952956537106,0.6785
337,337,0.13526540156537692,0.679
304,304,0.1353213268987048,0.6795
245,245,0.13532799356536884,0.68
270,270,0.13532799356536884,0.6805
151,151,0.13535461756536193,0.681
221,221,0.1353689535653757,0.6815
200,200,0.1353802858320421,0.682
201,201,0.13542702716537747,0.6825
263,263,0.1354281962320414,0.683
185,185,0.13552076156536685,0.6835
338,338,0.1355375295653687,0.684
1825,1825,0.1355548522319623,0.6845
335,335,0.13556415356536888,0.685
197,197,0.1356112575653725,0.6855
273,273,0.1357081535653606,0.686
222,222,0.13574693756537215,0.6865
272,272,0.1357878975653648,0.687
176,176,0.13579502695224477,0.6875
208,208,0.135806486047386,0.688
265,265,0.1358470122320341,0.6885
316,316,0.13585365207964628,0.689
330,330,0.13588926289870074,0.6895
202,202,0.13595741741299605,0.69
333,333,0.13604350289870126,0.6905
261,261,0.1360639615653696,0.691
266,266,0.13608472956536843,0.6915
133,133,0.13608491059393657,0.692
313,313,0.13617436156536655,0.6925
247,247,0.13618828156536722,0.693
178,178,0.13621384672367753,0.6935
294,294,0.13629516156535715,0.694
293,293,0.13633676156536012,0.6945
248,248,0.13633829756537352,0.695
309,309,0.13637738023203383,0.6955
300,300,0.13638065489870144,0.696
315,315,0.13641466449870165,0.6965
283,283,0.1364182975653705,0.697
227,227,0.13648797223203246,0.6975
232,232,0.13648797223203246,0.698
224,224,0.1364995562320388,0.6985
156,156,0.13652210556536915,0.699
134,134,0.13654241367965625,0.6995
215,215,0.13661625172639447,0.7
267,267,0.13661836156536822,0.7005
308,308,0.13669589756537448,0.701
252,252,0.13671997223202936,0.7015
256,256,0.13671997223202936,0.702
258,258,0.13671997223202936,0.7025
268,268,0.13671997223202936,0.703
253,253,0.13674141223202696,0.7035
189,189,0.13674354556536628,0.704
325,325,0.13675265063203312,0.7045
298,298,0.13679820156536948,0.705
284,284,0.1368173802320456,0.7055
231,231,0.13688328956537532,0.706
206,206,0.13690089169870134,0.7065
320,320,0.13690089169870134,0.707
204,204,0.13690643409869097,0.7075
318,318,0.13690643409869097,0.708
141,141,0.1369167892987022,0.7085
211,211,0.13692048834631976,0.709
136,136,0.1369431060986983,0.7095
209,209,0.1369431060986983,0.71
147,147,0.13694354772641049,0.7105
207,207,0.13694763303203672,0.711
321,321,0.13695317543202634,0.7115
157,157,0.13700389756536424,0.712
190,190,0.13700389756536424,0.7125
310,310,0.13700522023202666,0.713
322,322,0.13701022503202864,0.7135
171,171,0.13701987623203848,0.714
142,142,0.13702988369870184,0.7145
175,175,0.137044857565364,0.715
324,324,0.13704564263204588,0.7155
297,297,0.13709119356536803,0.716
169,169,0.13711231356536757,0.7165
155,155,0.13724131623203562,0.717
166,166,0.13729942823203345,0.7175
292,292,0.13730736423202927,0.718
184,184,0.13738866556536067,0.7185
174,174,0.13746275623203275,0.719
188,188,0.13746275623203985,0.7195
210,210,0.13753478762249927,0.72
144,144,0.13753478762251348,0.7205
312,312,0.1377424575653663,0.721
1233,1233,0.13801061756532818,0.7215
177,177,0.13808050556536955,0.722
159,159,0.1380920042320355,0.7225
192,192,0.1380920042320355,0.723
183,183,0.13810787623203424,0.7235
193,193,0.13813874556535666,0.724
282,282,0.13821656956537254,0.7245
1232,1232,0.13830360956535515,0.725
287,287,0.13833245223203505,0.7255
194,194,0.13836338556535566,0.726
275,275,0.1385625535653645,0.7265
145,145,0.13856875885021935,0.727
286,286,0.13858125223204354,0.7275
162,162,0.138623204232033,0.728
212,212,0.138885864554112,0.7285
288,288,0.13889168423203557,0.729
276,276,0.13894719356537166,0.7295
214,214,0.13897973972639477,0.73
1234,1234,0.1391532522320631,0.7305
179,179,0.13924272423204087,0.731
181,181,0.13924272423204087,0.7315
164,164,0.1393400042320394,0.732
296,296,0.13944464423202874,0.7325
168,168,0.13951907623204107,0.733
277,277,0.13976208556999836,0.7335
279,279,0.1399835882320417,0.734
290,290,0.14014383356536086,0.7345
278,278,0.14046154023203883,0.735
281,281,0.14075747623203938,0.7355
686,686,0.15970243301467235,0.736
428,428,0.1600866036813784,0.7365
531,531,0.16089901638324022,0.737
549,549,0.16186159034805314,0.7375
1039,1039,0.16186652901473053,0.738
1383,1383,0.1619030090147362,0.7385
1044,1044,0.1619520330146429,0.739
1731,1731,0.1619716810147338,0.7395
1715,1715,0.1620142992160254,0.74
691,691,0.16203984101468905,0.7405
1736,1736,0.16209411301474574,0.741
1362,1362,0.16240302072617396,0.7415
1633,1633,0.16279399568145436,0.742
434,434,0.16293468901471897,0.7425
439,439,0.16372399034807472,0.743
421,421,0.16400047034804288,0.7435
681,681,0.16429673701475167,0.744
1388,1388,0.16478160101473804,0.7445
561,561,0.16479327034804214,0.745
1377,1377,0.1648310623480711,0.7455
1725,1725,0.1649664330146834,0.746
798,798,0.16500975034801968,0.7465
696,696,0.16504415034802378,0.747
555,555,0.16512827834807808,0.7475
1034,1034,0.1652066890147239,0.748
543,543,0.16564642234806115,0.7485
445,445,0.16574853434801184,0.749
1048,1048,0.16578376634805636,0.7495
793,793,0.1660846410147201,0.75
1637,1637,0.16615995834808928,0.7505
1053,1053,0.16635704634808235,0.751
700,700,0.16644485434807166,0.7515
1741,1741,0.16651477434811568,0.752
1973,1973,0.16651477434811568,0.7525
1372,1372,0.16696274234800512,0.753
1945,1945,0.16700362103711086,0.7535
1003,1003,0.1670036210372814,0.754
1129,1129,0.1670036210372814,0.7545
1642,1642,0.1670701343480232,0.755
415,415,0.16708681975757145,0.7555
1992,1992,0.1671211636813723,0.756
1978,1978,0.16728059834815667,0.7565
1475,1475,0.16743026414928863,0.757
676,676,0.16744630501472102,0.7575
1746,1746,0.16754780901476352,0.758
1393,1393,0.16757443301469266,0.7585
803,803,0.16805691834804293,0.759
1289,1289,0.16812250768134618,0.7595
1646,1646,0.16816040634807905,0.76
704,704,0.16827303568140906,0.7605
1057,1057,0.16830981434804926,0.761
1983,1983,0.16840425701468575,0.7615
648,648,0.16852986438323114,0.762
1406,1406,0.16859561701471648,0.7625
1876,1876,0.16859561701471648,0.763
449,449,0.16864661434803452,0.7635
1988,1988,0.16864709434798897,0.764
1996,1996,0.1686753396812719,0.7645
1029,1029,0.168826529014666,0.765
1146,1146,0.16890834234806107,0.7655
1293,1293,0.16900724368133524,0.766
570,570,0.16907868901475354,0.7665
808,808,0.1691053130147111,0.767
1155,1155,0.16930760634801345,0.7675
1061,1061,0.1693588703479918,0.768
1968,1968,0.1693632863481298,0.7685
1410,1410,0.1693898356813861,0.769
1880,1880,0.1693898356813861,0.7695
537,537,0.16940629434805032,0.77
884,884,0.1696192140794892,0.7705
1650,1650,0.1696801503480856,0.771
1585,1585,0.16969628298761563,0.7715
454,454,0.16973520101470285,0.772
708,708,0.16982277434800608,0.7725
1872,1872,0.17001396368129917,0.773
1751,1751,0.17001746234802795,0.7735
1624,1624,0.1701011743480194,0.774
788,788,0.17016668901470666,0.7745
1628,1628,0.17018466234810603,0.775
1151,1151,0.17020319034804743,0.7755
1160,1160,0.1702841930147656,0.776
1398,1398,0.170352566348015,0.7765
1297,1297,0.17054530234804588,0.777
1285,1285,0.17057409168137383,0.7775
1719,1719,0.17104136634804945,0.778
925,925,0.17105695034803148,0.7785
1868,1868,0.1712795423479747,0.779
929,929,0.17151964901472638,0.7795
1619,1619,0.171655201014687,0.78
1414,1414,0.17167967034811227,0.7805
1884,1884,0.17167967034811227,0.781
712,712,0.17178203834805572,0.7815
812,812,0.17180368101469412,0.782
1514,1514,0.1721636383480245,0.7825
1366,1366,0.1721666890148299,0.783
1300,1300,0.17224617701469924,0.7835
1402,1402,0.17230057701476653,0.784
1281,1281,0.1724256543481033,0.7845
575,575,0.17248066234805037,0.785
1653,1653,0.17251804901468404,0.7855
1755,1755,0.1726657610146276,0.786
1417,1417,0.1727154250146441,0.7865
1887,1887,0.1727154250146441,0.787
715,715,0.1727344756814091,0.7875
1164,1164,0.17294979301470903,0.788
671,671,0.17316112101474346,0.7885
1068,1068,0.17317364368136623,0.789
933,933,0.17325827301471008,0.7895
1518,1518,0.17329515834796894,0.79
579,579,0.1732951583480542,0.7905
1657,1657,0.1733188063479929,0.791
1505,1505,0.17354719034813115,0.7915
1509,1509,0.17378729701476914,0.792
948,948,0.17384028901471993,0.7925
1141,1141,0.173951158348018,0.793
408,408,0.17402479034808493,0.7935
666,666,0.17402488634809288,0.794
458,458,0.1740603743480449,0.7945
1304,1304,0.17413547834803467,0.795
1421,1421,0.17424808634802957,0.7955
1891,1891,0.17424808634802957,0.796
1024,1024,0.1742822730146827,0.7965
1963,1963,0.1744460383480373,0.797
1072,1072,0.17444699834805988,0.7975
817,817,0.17447861434800416,0.798
719,719,0.17455055034804445,0.7985
1859,1859,0.17461264101473262,0.799
1168,1168,0.174646561014697,0.7995
1759,1759,0.1748016970146864,0.8
1660,1660,0.1749441396813154,0.8005
937,937,0.17497539301473353,0.801
463,463,0.1749817823480555,0.8015
835,835,0.17501109434806494,0.802
952,952,0.17501109434806494,0.8025
397,397,0.17515371846926087,0.803
481,481,0.17526952634807458,0.8035
583,583,0.1753123103480334,0.804
1522,1522,0.17531231034809025,0.8045
1277,1277,0.17546984634805085,0.805
1307,1307,0.17553257701479197,0.8055
