,Time (sec),throughput
3266,141.57314463364605,320802
3267,141.61975180009222,320924
3268,141.66635896653838,321046
3269,141.71253969394732,321167
3270,141.75872042135626,321288
3271,141.8049011487652,321409
3272,141.85108187617413,321530
3273,141.89726260358307,321651
3274,141.943443330992,321772
3275,141.98962405840095,321893
3276,142.03472785974006,322013
3277,142.07983166107917,322133
3278,142.12493546241828,322253
3279,142.1700392637574,322373
3280,142.2151430650965,322493
3281,142.2602468664356,322613
3282,142.3053267893747,322732
3283,142.3504067123138,322851
3284,142.3954866352529,322970
3285,142.440566558192,323089
3286,142.48564648113108,323208
3287,142.53072640407018,323327
3288,142.57580632700927,323446
3289,142.62088624994837,323565
3290,142.66597171528747,323683
3291,142.71105718062657,323801
3292,142.75614264596567,323919
3293,142.80122811130477,324037
3294,142.84631357664387,324155
3295,142.89139904198296,324273
3296,142.93648450732206,324391
3297,142.98156997266116,324509
3298,143.02665543800026,324627
3299,143.07174090333936,324745
3300,143.11682636867846,324863
3301,143.16191183401756,324981
3302,143.20847155642332,325098
3303,143.25503127882908,325215
3304,143.30159100123484,325332
3305,143.3481507236406,325449
3306,143.39471044604636,325566
3307,143.44127016845212,325683
3308,143.48782989085788,325800
3309,143.53438961326364,325917
3310,143.5809154156694,326033
3311,143.62744121807518,326149
3312,143.67396702048094,326265
3313,143.7204928228867,326381
3314,143.76701862529248,326497
3315,143.81354442769825,326613
3316,143.86007023010401,326729
3317,143.90659603250978,326845
3318,143.95284650691556,326960
3319,143.99909698132134,327075
3320,144.04534745572712,327190
3321,144.0915979301329,327305
3322,144.1378484045387,327420
3323,144.18409887894447,327535
3324,144.23034935335025,327650
3325,144.27659982775603,327765
3326,144.3224919021618,327879
3327,144.36838397656757,327993
3328,144.41427605097334,328107
3329,144.4601681253791,328221
3330,144.50606019978488,328335
3331,144.55195227419065,328449
3332,144.59784434859642,328563
3333,144.6437364230022,328677
3334,144.68962849740797,328791
3335,144.73552057181374,328905
3336,144.7814126462195,329019
3337,144.82730472062528,329133
3338,144.87319679503105,329247
3339,144.91908886943682,329361
3340,144.96471534384258,329474
3341,145.01034181824835,329587
3342,145.05596829265411,329700
3343,145.10159476705988,329813
3344,145.14722124146564,329926
3345,145.19234479584603,330038
3346,145.2374683502264,330150
3347,145.2825919046068,330262
3348,145.32771545898717,330374
3349,145.37283901336755,330486
3350,145.41796256774794,330598
3351,145.46308612212832,330710
3352,145.5082096765087,330822
3353,145.5771203186247,330934
3354,145.6474855634074,331046
3355,145.70315279114163,331158
3356,145.74827634552202,331270
3357,145.7933998999024,331382
3358,145.83852345428278,331494
3359,145.88364700866316,331606
3360,145.92877056304354,331718
3361,145.97389411742392,331830
3362,146.0190176718043,331942
3363,146.0641412261847,332054
3364,146.10926478056507,332166
3365,146.15438833494545,332278
3366,146.19951188932583,332390
3367,146.2443341317062,332501
3368,146.2891563740866,332612
3369,146.33397861646696,332723
3370,146.37857941884735,332833
3371,146.42318022122774,332943
3372,146.46778102360813,333053
3373,146.5123818259885,333163
3374,146.5569826283689,333273
3375,146.6015834307493,333383
3376,146.64618423312967,333493
3377,146.69078503551006,333603
3378,146.7591744616261,333713
